"Title",Rate,"Category",Year
"Tolkien",6.8,"Biography, Drama, Romance",2019
"Long Shot",6.8,"Comedy, Romance",2019
"Odd Thomas",6.8,"Comedy, Fantasy, Horror",2013
"The Vow",6.8,"Drama, Romance",2012
"The Skeleton Twins",6.8,"Comedy, Drama, Romance",2014
"Happythankyoumoreplease",6.8,"Comedy, Drama, Romance",2010
"Salmon Fishing in the Yemen",6.8,"Comedy, Drama, Romance",2011
"Adventureland",6.8,"Comedy, Drama, Romance",2009
"Yes Man",6.8,"Comedy, Romance",2008
"Hitchcock",6.8,"Biography, Drama, Romance",2012
"The Jane Austen Book Club",6.8,"Comedy, Drama, Romance",2007
"The Brothers Bloom",6.8,"Action, Adventure, Comedy",2008
"2 Days in Paris",6.8,"Comedy, Drama, Romance",2007
"Imagine Me & You",6.8,"Comedy, Drama, Romance",2005
"The Lake House",6.8,"Drama, Fantasy, Romance",2006
"Tristan + Isolde",6.8,"Action, Drama, Romance",2006
"50 First Dates",6.8,"Comedy, Drama, Romance",2004
"Under the Tuscan Sun",6.8,"Comedy, Drama, Romance",2003
"Peter Pan",6.8,"Adventure, Family, Fantasy",2003
"The Family Man",6.8,"Comedy, Drama, Fantasy",2000
"Where the Heart Is",6.8,"Comedy, Drama, Romance",2000
"The Thomas Crown Affair",6.8,"Crime, Romance, Thriller",1999
"Cruel Intentions",6.8,"Drama, Romance",1999
"Patch Adams",6.8,"Biography, Comedy, Drama",1998
"The Wedding Singer",6.8,"Comedy, Music, Romance",1998
"Now and Then",6.8,"Comedy, Drama, Romance",1995
"A Goofy Movie",6.8,"Animation, Adventure, Comedy",1995
"Clueless",6.8,"Comedy, Romance",1995
"The American President",6.8,"Comedy, Drama, Romance",1995
"Sleepless in Seattle",6.8,"Comedy, Drama, Romance",1993
"Dave",6.8,"Comedy, Romance",1993
"Frankie and Johnny",6.8,"Comedy, Drama, Romance",1991
"The War of the Roses",6.8,"Comedy, Romance",1989
"Sea of Love",6.8,"Crime, Drama, Mystery",1989
"Working Girl",6.8,"Comedy, Drama, Romance",1988
"Can't Buy Me Love",6.8,"Comedy, Drama, Romance",1987
"Pretty in Pink",6.8,"Comedy, Drama, Romance",1986
"Risky Business",6.8,"Comedy, Crime, Drama",1983
"Mamma Mia! Here We Go Again",6.7,"Comedy, Musical, Romance",2018
"The Old Man & the Gun",6.7,"Biography, Comedy, Crime",2018
"Jeune et jolie",6.7,"Drama, Romance",2013
"Jab Tak Hai Jaan",6.7,"Drama, Romance",2012
"The Best of Me",6.7,"Drama, Romance",2014
"Liberal Arts",6.7,"Comedy, Drama, Romance",2012
"Inherent Vice",6.7,"Comedy, Crime, Drama",2014
"Like Crazy",6.7,"Drama, Romance",2011
"Hysteria",6.7,"Biography, Comedy, Romance",2011
"If I Stay",6.7,"Drama, Fantasy, Music",2014
"Seeking a Friend for the End of the World",6.7,"Adventure, Comedy, Drama",2012
"Rachel Getting Married",6.7,"Drama, Romance",2008
"Om Shanti Om",6.7,"Action, Comedy, Drama",2007
"Appaloosa",6.7,"Action, Crime, Drama",2008
"Cassandra's Dream",6.7,"Crime, Drama, Romance",2007
"Love & Other Drugs",6.7,"Comedy, Drama, Romance",2010
"Penelope",6.7,"Comedy, Fantasy, Romance",2006
"The Other Boleyn Girl",6.7,"Biography, Drama, History",2008
"Chaos Theory",6.7,"Comedy, Drama, Romance",2008
"Just Like Heaven",6.7,"Comedy, Drama, Fantasy",2005
"The New World",6.7,"Biography, Drama, History",2005
"Goal!",6.7,"Adventure, Drama, Romance",2005
"Something's Gotta Give",6.7,"Comedy, Drama, Romance",2003
"The Rules of Attraction",6.7,"Comedy, Drama, Romance",2002
"The Girl Next Door",6.7,"Comedy, Drama, Romance",2004
"The Curse of the Jade Scorpion",6.7,"Comedy, Crime, Mystery",2001
"Unfaithful",6.7,"Drama, Romance, Thriller",2002
"Bridget Jones's Diary",6.7,"Comedy, Drama, Romance",2001
"Sweet November",6.7,"Drama, Romance",2001
"Anna and the King",6.7,"Drama, History, Romance",1999
"Summer of Sam",6.7,"Crime, Drama, Romance",1999
"The Mask of Zorro",6.7,"Action, Adventure, Comedy",1998
"City of Angels",6.7,"Drama, Fantasy, Romance",1998
"Sliding Doors",6.7,"Comedy, Drama, Fantasy",1998
"Romeo + Juliet",6.7,"Drama, Romance",1996
"Everyone Says I Love You",6.7,"Comedy, Musical, Romance",1996
"While You Were Sleeping",6.7,"Comedy, Drama, Romance",1995
"A Walk in the Clouds",6.7,"Drama, Romance",1995
"Empire Records",6.7,"Comedy, Drama, Music",1995
"Don Juan DeMarco",6.7,"Comedy, Drama, Romance",1994
"Robin Hood: Men in Tights",6.7,"Adventure, Comedy, Musical",1993
"Singles",6.7,"Comedy, Drama, Romance",1992
"Regarding Henry",6.7,"Drama, Romance",1991
"L.A. Story",6.7,"Comedy, Drama, Fantasy",1991
"Mermaids",6.7,"Comedy, Drama, Romance",1990
"Café Society",6.6,"Comedy, Drama, Romance",2016
"Irrational Man",6.6,"Comedy, Drama, Romance",2015
"The Immigrant",6.6,"Drama, Romance",2013
"The Art of Getting By",6.6,"Drama, Romance",2011
"Think Like a Man",6.6,"Comedy, Romance",2012
"Yi dai zong shi",6.6,"Action, Biography, Drama",2013
"Celeste & Jesse Forever",6.6,"Comedy, Drama, Romance",2012
"I Love You Phillip Morris",6.6,"Biography, Comedy, Crime",2009
"Nick and Norah's Infinite Playlist",6.6,"Comedy, Drama, Music",2008
"My Blueberry Nights",6.6,"Drama, Romance",2007
"Australia",6.6,"Adventure, Comedy, Drama",2008
"Hairspray",6.6,"Comedy, Drama, Musical",2007
"Run Fatboy Run",6.6,"Comedy, Romance, Sport",2007
"A Lot Like Love",6.6,"Comedy, Drama, Romance",2005
"Bend It Like Beckham",6.6,"Comedy, Drama, Romance",2002
"Hollywood Ending",6.6,"Comedy, Romance",2002
"Wet Hot American Summer",6.6,"Comedy, Romance",2001
"Drop Dead Gorgeous",6.6,"Comedy, Romance, Thriller",1999
"You've Got Mail",6.6,"Comedy, Drama, Romance",1998
"For Love of the Game",6.6,"Drama, Romance, Sport",1999
"Blast from the Past",6.6,"Comedy, Drama, Romance",1999
"The Horse Whisperer",6.6,"Drama, Romance, Western",1998
"Stealing Beauty",6.6,"Drama, Mystery, Romance",1996
"Emma",6.6,"Comedy, Drama, Romance",1996
"French Kiss",6.6,"Comedy, Drama, Romance",1995
"Reality Bites",6.6,"Comedy, Drama, Romance",1994
"Far and Away",6.6,"Adventure, Drama, Romance",1992
"Roxanne",6.6,"Comedy, Romance",1987
"Back to School",6.6,"Comedy, Romance, Sport",1986
"Weird Science",6.6,"Comedy, Romance, Sci-Fi",1985
"Footloose",6.6,"Drama, Music, Romance",1984
"Last Christmas",6.5,"Comedy, Drama, Romance",2019
"Set It Up",6.5,"Comedy, Romance",2018
"Sleeping with Other People",6.5,"Comedy, Drama, Romance",2015
"Magic in the Moonlight",6.5,"Comedy, Drama, Romance",2014
"Crimson Peak",6.5,"Drama, Fantasy, Horror",2015
"Don Jon",6.5,"Comedy, Drama, Romance",2013
"Sightseers",6.5,"Adventure, Comedy, Crime",2012
"How I Live Now",6.5,"Romance, Sci-Fi, Thriller",2013
"The Duff",6.5,"Comedy, Romance",2015
"Friends with Benefits",6.5,"Comedy, Romance",2011
"J. Edgar",6.5,"Biography, Drama, Romance",2011
"Bridget Jones's Baby",6.5,"Comedy, Drama, Romance",2016
"The Lucky One",6.5,"Drama, Mystery, Romance",2012
"Kill Your Darlings",6.5,"Biography, Drama, Romance",2013
"It's Complicated",6.5,"Comedy, Drama, Romance",2009
"Leap Year",6.5,"Comedy, Romance",2010
"Sex Drive",6.5,"Comedy, Romance",2008
"Morning Glory",6.5,"Comedy, Drama, Romance",2010
"Blended",6.5,"Comedy, Romance",2014
"Life as We Know It",6.5,"Comedy, Drama, Romance",2010
"Zack and Miri Make a Porno",6.5,"Comedy, Romance",2008
"Letters to Juliet",6.5,"Adventure, Comedy, Drama",2010
"Music and Lyrics",6.5,"Comedy, Music, Romance",2007
"Step Up",6.5,"Crime, Drama, Music",2006
"Flyboys",6.5,"Action, Drama, History",2006
"The Giver",6.5,"Drama, Romance, Sci-Fi",2014
"Hollywoodland",6.5,"Biography, Crime, Drama",2006
"The Sisterhood of the Traveling Pants",6.5,"Comedy, Drama, Romance",2005
"Casanova",6.5,"Adventure, Comedy, Drama",2005
"Beyond Borders",6.5,"Adventure, Drama, Romance",2003
"Ned Kelly",6.5,"Action, Adventure, Biography",2003
"My Big Fat Greek Wedding",6.5,"Comedy, Drama, Romance",2002
"The Four Feathers",6.5,"Action, Adventure, Drama",2002
"Bandits",6.5,"Comedy, Crime, Drama",2001
"Varsity Blues",6.5,"Comedy, Drama, Romance",1999
"Can't Hardly Wait",6.5,"Comedy, Romance",1998
"The Parent Trap",6.5,"Adventure, Comedy, Drama",1998
"One Fine Day",6.5,"Comedy, Drama, Romance",1996
"Father of the Bride",6.5,"Comedy, Family, Romance",1991
"The Secret of My Success",6.5,"Comedy, Romance",1987
"Legend",6.5,"Adventure, Fantasy, Romance",1985
"When We First Met",6.4,"Comedy, Fantasy, Romance",2018
"Everything, Everything",6.4,"Drama, Romance",2017
"Top Five",6.4,"Comedy, Romance",2014
"The Mountain Between Us",6.4,"Action, Adventure, Drama",2017
"Two Night Stand",6.4,"Comedy, Romance",2014
"Laggies",6.4,"Comedy, Drama, Romance",2014
"Thanks for Sharing",6.4,"Comedy, Drama, Romance",2012
"Step Up Revolution",6.4,"Drama, Music, Romance",2012
"A Dangerous Method",6.4,"Biography, Drama, Romance",2011
"Just Go with It",6.4,"Comedy, Romance",2011
"Monsters",6.4,"Adventure, Drama, Romance",2010
"Charlie St. Cloud",6.4,"Drama, Fantasy, Romance",2010
"Hereafter",6.4,"Drama, Fantasy, Romance",2010
"The Necessary Death of Charlie Countryman",6.4,"Comedy, Drama, Romance",2013
"The Ugly Truth",6.4,"Comedy, Romance",2009
"The Invention of Lying",6.4,"Comedy, Fantasy, Romance",2009
"He's Just Not That Into You",6.4,"Comedy, Drama, Romance",2009
"She's Out of My League",6.4,"Comedy, Romance",2010
"Mamma Mia!",6.4,"Comedy, Musical, Romance",2008
"How to Lose Friends & Alienate People",6.4,"Biography, Comedy, Drama",2008
"The Last Kiss",6.4,"Comedy, Drama, Romance",2006
"Marie Antoinette",6.4,"Biography, Drama, History",2006
"In the Land of Women",6.4,"Comedy, Drama, Romance",2007
"Last Holiday",6.4,"Comedy, Romance",2006
"Youth in Revolt",6.4,"Comedy, Drama, Romance",2009
"Click",6.4,"Comedy, Drama, Fantasy",2006
"In Her Shoes",6.4,"Comedy, Drama, Romance",2005
"In Good Company",6.4,"Comedy, Drama, Romance",2004
"Melinda and Melinda",6.4,"Comedy, Drama, Romance",2004
"Spanglish",6.4,"Comedy, Drama, Romance",2004
"Elizabethtown",6.4,"Comedy, Drama, Romance",2005
"Happy Feet",6.4,"Animation, Adventure, Comedy",2006
"National Lampoon's Van Wilder",6.4,"Comedy, Romance",2002
"The Good Girl",6.4,"Drama, Romance",2002
"How to Lose a Guy in 10 Days",6.4,"Comedy, Romance",2003
"What Women Want",6.4,"Comedy, Fantasy, Romance",2000
"Final Fantasy: The Spirits Within",6.4,"Animation, Action, Adventure",2001
"A Life Less Ordinary",6.4,"Comedy, Crime, Fantasy",1997
"In & Out",6.4,"Comedy, Romance",1997
"Tin Cup",6.4,"Comedy, Drama, Romance",1996
"Phenomenon",6.4,"Drama, Fantasy, Romance",1996
"The Quick and the Dead",6.4,"Action, Romance, Thriller",1995
"It Could Happen to You",6.4,"Comedy, Drama, Romance",1994
"Frankenstein",6.4,"Drama, Horror, Romance",1994
"The Three Musketeers",6.4,"Action, Adventure, Comedy",1993
"So I Married an Axe Murderer",6.4,"Comedy, Romance",1993
"Always",6.4,"Drama, Fantasy, Romance",1989
"St. Elmo's Fire",6.4,"Drama, Romance",1985
"Kate & Leopold",6.4,"Comedy, Fantasy, Romance",2001
"Paper Towns",6.3,"Comedy, Drama, Mystery",2015
"Third Person",6.3,"Drama, Romance",2013
"Endless Love",6.3,"Drama, Romance",2014
"To Rome with Love",6.3,"Comedy, Music, Romance",2012
"The Loft",6.3,"Mystery, Romance, Thriller",2014
"This Means War",6.3,"Action, Comedy, Romance",2012
"Hope Springs",6.3,"Comedy, Drama, Romance",2012
"A Little Bit of Heaven",6.3,"Comedy, Drama, Fantasy",2011
"Chloe",6.3,"Drama, Mystery, Romance",2009
"Going the Distance",6.3,"Comedy, Romance",2010
"Date Night",6.3,"Comedy, Crime, Romance",2010
"The Rebound",6.3,"Comedy, Romance",2009
"You Will Meet a Tall Dark Stranger",6.3,"Comedy, Drama, Romance",2010
"All Good Things",6.3,"Crime, Drama, Mystery",2010
"Angus, Thongs and Perfect Snogging",6.3,"Comedy, Drama, Romance",2008
"Shrek Forever After",6.3,"Animation, Adventure, Comedy",2010
"Take Me Home Tonight",6.3,"Comedy, Drama, Romance",2011
"It's a Boy Girl Thing",6.3,"Comedy, Fantasy, Romance",2006
"No Reservations",6.3,"Comedy, Drama, Romance",2007
"She's the Man",6.3,"Comedy, Romance, Sport",2006
"The Libertine",6.3,"Biography, Drama, History",2004
"Wimbledon",6.3,"Comedy, Romance, Sport",2004
"The Family Stone",6.3,"Comedy, Drama, Romance",2005
"Ella Enchanted",6.3,"Comedy, Family, Fantasy",2004
"Anything Else",6.3,"Comedy, Romance",2003
"Meet the Fockers",6.3,"Comedy, Romance",2004
"Legally Blonde",6.3,"Comedy, Romance",2001
"The Princess Diaries",6.3,"Comedy, Family, Romance",2001
"Keeping the Faith",6.3,"Comedy, Drama, Romance",2000
"Message in a Bottle",6.3,"Drama, Romance",1999
"Entrapment",6.3,"Action, Crime, Romance",1999
"Practical Magic",6.3,"Comedy, Drama, Fantasy",1998
"A Night at the Roxbury",6.3,"Comedy, Music, Romance",1998
"My Best Friend's Wedding",6.3,"Comedy, Drama, Romance",1997
"Sabrina",6.3,"Comedy, Drama, Romance",1995
"The Little Rascals",6.3,"Comedy, Family, Romance",1994
"Forever Young",6.3,"Drama, Romance, Sci-Fi",1992
"The Bodyguard",6.3,"Action, Drama, Music",1992
"Peggy Sue Got Married",6.3,"Comedy, Drama, Fantasy",1986
"We Are Your Friends",6.2,"Drama, Music, Romance",2015
"Trainwreck",6.2,"Comedy, Drama, Romance",2015
"Adoration",6.2,"Drama, Romance",2013
"The Two Faces of January",6.2,"Romance, Thriller",2014
"Winter's Tale",6.2,"Drama, Fantasy, Mystery",2014
"This Is 40",6.2,"Comedy, Romance",2012
"The Five-Year Engagement",6.2,"Comedy, Romance",2012
"Step Up 3D",6.2,"Drama, Music, Romance",2010
"Step Up 2: The Streets",6.2,"Drama, Music, Romance",2008
"The Sisterhood of the Traveling Pants 2",6.2,"Comedy, Drama, Romance",2008
"The Legend of Tarzan",6.2,"Action, Adventure, Drama",2016
"Sydney White",6.2,"Comedy, Drama, Romance",2007
"New York, I Love You",6.2,"Comedy, Drama, Romance",2008
"The Nanny Diaries",6.2,"Comedy, Drama, Romance",2007
"Man of the Year",6.2,"Comedy, Drama, Romance",2006
"Prime",6.2,"Comedy, Drama, Romance",2005
"Alfie",6.2,"Comedy, Drama, Romance",2004
"The Wedding Date",6.2,"Comedy, Romance",2005
"13 Going on 30",6.2,"Comedy, Fantasy, Romance",2004
"Fever Pitch",6.2,"Comedy, Drama, Romance",2005
"Down with Love",6.2,"Comedy, Romance",2003
"The Human Stain",6.2,"Drama, Romance, Thriller",2003
"Solaris",6.2,"Drama, Mystery, Romance",2002
"Jersey Girl",6.2,"Comedy, Drama, Romance",2004
"Sweet Home Alabama",6.2,"Comedy, Romance",2002
"Pearl Harbor",6.2,"Action, Drama, History",2001
"Miss Congeniality",6.2,"Action, Comedy, Crime",2000
"Save the Last Dance",6.2,"Drama, Music, Romance",2001
"Intolerable Cruelty",6.2,"Comedy, Crime, Romance",2003
"Heartbreakers",6.2,"Comedy, Crime, Romance",2001
"Deep Impact",6.2,"Action, Drama, Romance",1998
"The Saint",6.2,"Action, Adventure, Romance",1997
"Wolf",6.2,"Drama, Horror, Romance",1994
"Doc Hollywood",6.2,"Comedy, Drama, Romance",1991
"Splash",6.2,"Comedy, Fantasy, Romance",1984
"Flashdance",6.2,"Drama, Music, Romance",1983
"The Kissing Booth",6.1,"Comedy, Romance",2018
"Equals",6.1,"Drama, Romance, Sci-Fi",2015
"A Hologram for the King",6.1,"Comedy, Drama, Romance",2016
"Drinking Buddies",6.1,"Comedy, Drama, Romance",2013
"That Awkward Moment",6.1,"Comedy, Romance",2014
"Friends with Kids",6.1,"Comedy, Drama, Romance",2011
"Larry Crowne",6.1,"Comedy, Drama, Romance",2011
"Beautiful Creatures",6.1,"Drama, Fantasy, Romance",2013
"How to Be Single",6.1,"Comedy, Drama, Romance",2016
"Greenberg",6.1,"Comedy, Drama, Romance",2010
"Ironclad",6.1,"Action, Drama, History",2011
"Extract",6.1,"Comedy, Crime, Romance",2009
"Duplicity",6.1,"Comedy, Crime, Romance",2009
"What Happens in Vegas",6.1,"Comedy, Romance",2008
"Wild Child",6.1,"Comedy, Drama, Romance",2008
"27 Dresses",6.1,"Comedy, Romance",2008
"What's Your Number?",6.1,"Comedy, Romance",2011
"Flight of the Phoenix",6.1,"Action, Adventure, Drama",2004
"Chasing Liberty",6.1,"Comedy, Romance",2004
"Shall We Dance",6.1,"Comedy, Drama, Music",2004
"On the Road",6.1,"Adventure, Drama, Romance",2012
"Freaky Friday",6.1,"Comedy, Family, Fantasy",2003
"Two Weeks Notice",6.1,"Comedy, Romance",2002
"Uptown Girls",6.1,"Comedy, Drama, Romance",2003
"Dragonfly",6.1,"Drama, Fantasy, Mystery",2002
"The Mexican",6.1,"Adventure, Comedy, Crime",2001
"Original Sin",6.1,"Drama, Mystery, Romance",2001
"Nurse Betty",6.1,"Comedy, Crime, Drama",2000
"Never Been Kissed",6.1,"Comedy, Drama, Romance",1999
"Multiplicity",6.1,"Comedy, Romance, Sci-Fi",1996
"Dick Tracy",6.1,"Action, Comedy, Crime",1990
"Tequila Sunrise",6.1,"Crime, Drama, Romance",1988
"Teen Wolf",6.1,"Comedy, Fantasy, Romance",1985
"The Jewel of the Nile",6.1,"Action, Adventure, Comedy",1985
"My Big Fat Greek Wedding 2",6.0,"Comedy, Romance",2016
"Mike and Dave Need Wedding Dates",6.0,"Comedy, Romance",2016
"Step Up All In",6.0,"Drama, Music, Romance",2014
"The Other Woman",6.0,"Comedy, Romance",2014
"Murder Mystery",6.0,"Action, Comedy, Crime",2019
"Overboard",6.0,"Comedy, Romance",2018
"The Last Song",6.0,"Drama, Music, Romance",2010
"Immortals",6.0,"Action, Drama, Fantasy",2011
"Bedtime Stories",6.0,"Comedy, Family, Fantasy",2008
"Baby Mama",6.0,"Comedy, Romance",2008
"The Legend of Zorro",6.0,"Action, Adventure, Romance",2005
"Leatherheads",6.0,"Comedy, Drama, Romance",2008
"Raising Helen",6.0,"Comedy, Drama, Romance",2004
"Along Came Polly",6.0,"Comedy, Romance",2004
"Dirty Dancing: Havana Nights",6.0,"Drama, Music, Romance",2004
"Bridget Jones: The Edge of Reason",6.0,"Comedy, Drama, Romance",2004
"Bring It On",6.0,"Comedy, Romance, Sport",2000
"Pushing Tin",6.0,"Comedy, Drama, Romance",1999
"Fools Rush In",6.0,"Comedy, Drama, Romance",1997
"First Knight",6.0,"Action, Adventure, Drama",1995
"Father of the Bride Part II",6.0,"Comedy, Family, Romance",1995
"Indecent Proposal",6.0,"Drama, Romance",1993
"Nine 1/2 Weeks",6.0,"Drama, Romance",1986
"The Karate Kid Part II",6.0,"Action, Family, Romance",1986
"Isn't It Romantic",5.9,"Comedy, Fantasy, Romance",2019
"To the Wonder",5.9,"Drama, Romance",2012
"The Mortal Instruments: City of Bones",5.9,"Action, Adventure, Fantasy",2013
"The Host",5.9,"Action, Adventure, Drama",2013
"Rock of Ages",5.9,"Comedy, Drama, Musical",2012
"Confessions of a Shopaholic",5.9,"Comedy, Romance",2009
"Footloose",5.9,"Comedy, Drama, Music",2011
"My Best Friend's Girl",5.9,"Comedy, Romance",2008
"Made of Honor",5.9,"Comedy, Romance",2008
"I Now Pronounce You Chuck & Larry",5.9,"Comedy, Romance",2007
"Something Borrowed",5.9,"Comedy, Drama, Romance",2011
"Passengers",5.9,"Drama, Fantasy, Horror",2008
"Must Love Dogs",5.9,"Comedy, Romance",2005
"Gnomeo & Juliet",5.9,"Animation, Adventure, Comedy",2011
"Guess Who",5.9,"Comedy, Romance",2005
"Raise Your Voice",5.9,"Family, Music, Musical",2004
"A Cinderella Story",5.9,"Comedy, Family, Romance",2004
"The Prince & Me",5.9,"Comedy, Family, Romance",2004
"Shallow Hal",5.9,"Comedy, Drama, Fantasy",2001
"Saving Silverman",5.9,"Comedy, Crime, Romance",2001
"Captain Corelli's Mandolin",5.9,"Drama, Music, Romance",2001
"She's All That",5.9,"Comedy, Romance",1999
"Cocktail",5.9,"Comedy, Drama, Romance",1988
"Mannequin",5.9,"Comedy, Fantasy, Romance",1987
"Home Again",5.8,"Comedy, Drama, Romance",2017
"Sierra Burgess Is a Loser",5.8,"Comedy, Drama, Romance",2018
"The To Do List",5.8,"Comedy, Romance",2013
"You Again",5.8,"Comedy, Romance",2010
"Pride and Prejudice and Zombies",5.8,"Action, Comedy, Fantasy",2016
"Spread",5.8,"Comedy, Drama, Romance",2009
"Monte Carlo",5.8,"Adventure, Comedy, Family",2011
"Eat Pray Love",5.8,"Biography, Drama, Romance",2010
"Nine",5.8,"Drama, Musical, Romance",2009
"Ghosts of Girlfriends Past",5.8,"Comedy, Fantasy, Romance",2009
"Hall Pass",5.8,"Comedy, Romance",2011
"John Tucker Must Die",5.8,"Comedy, Romance",2006
"The Break-Up",5.8,"Comedy, Drama, Romance",2006
"The Heartbreak Kid",5.8,"Comedy, Romance",2007
"The Princess Diaries 2: Royal Engagement",5.8,"Comedy, Family, Romance",2004
"Drumline",5.8,"Comedy, Drama, Romance",2002
"What a Girl Wants",5.8,"Comedy, Drama, Family",2003
"Mr. Deeds",5.8,"Comedy, Romance",2002
"Mickey Blue Eyes",5.8,"Comedy, Crime, Romance",1999
"Six Days Seven Nights",5.8,"Action, Adventure, Comedy",1998
"Joe Versus the Volcano",5.8,"Comedy, Romance",1990
"The Blue Lagoon",5.8,"Adventure, Drama, Romance",1980
"The Darkest Minds",5.7,"Action, Adventure, Drama",2018
"Ice Age: Collision Course",5.7,"Animation, Adventure, Comedy",2016
"I Give It a Year",5.7,"Comedy, Romance",2013
"Noah",5.7,"Action, Adventure, Drama",2014
"Admission",5.7,"Comedy, Drama, Romance",2013
"New Year's Eve",5.7,"Comedy, Romance",2011
"What to Expect When You're Expecting",5.7,"Comedy, Drama, Romance",2012
"Playing for Keeps",5.7,"Comedy, Romance, Sport",2012
"The Three Musketeers",5.7,"Action, Adventure, Fantasy",2011
"Love Happens",5.7,"Drama, Romance",2009
"Because I Said So",5.7,"Comedy, Romance",2007
"Friends with Money",5.7,"Comedy, Drama, Romance",2006
"Four Christmases",5.7,"Comedy, Drama, Romance",2008
"America's Sweethearts",5.7,"Comedy, Romance",2001
"Deuce Bigalow: Male Gigolo",5.7,"Comedy, Romance",1999
"Coyote Ugly",5.7,"Comedy, Drama, Music",2000
"The Big Wedding",5.6,"Comedy, Drama, Romance",2013
"Wanderlust",5.6,"Comedy, Romance",2012
"Bad Teacher",5.6,"Comedy, Romance",2011
"When in Rome",5.6,"Comedy, Romance",2010
"Beastly",5.6,"Drama, Fantasy, Romance",2011
"Fighting",5.6,"Action, Crime, Drama",2009
"Sex and the City",5.6,"Comedy, Drama, Romance",2008
"You, Me and Dupree",5.6,"Comedy, Romance",2006
"Good Luck Chuck",5.6,"Comedy, Romance",2007
"Failure to Launch",5.6,"Comedy, Romance",2006
"Kicking & Screaming",5.6,"Comedy, Family, Romance",2005
"Be Cool",5.6,"Comedy, Crime, Drama",2005
"Monster-in-Law",5.6,"Comedy, Romance",2005
"Win a Date with Tad Hamilton!",5.6,"Comedy, Romance",2004
"Blue Crush",5.6,"Drama, Romance, Sport",2002
"Bubble Boy",5.6,"Adventure, Comedy, Romance",2001
"40 Days and 40 Nights",5.6,"Comedy, Romance",2002
"The Nutty Professor",5.6,"Comedy, Romance, Sci-Fi",1996
"I Feel Pretty",5.5,"Comedy, Romance",2018
"Mortdecai",5.5,"Action, Adventure, Comedy",2015
"Ek Tha Tiger",5.5,"Action, Romance, Thriller",2012
"The Twilight Saga: Breaking Dawn - Part 2",5.5,"Adventure, Drama, Fantasy",2012
"Red Riding Hood",5.5,"Fantasy, Horror, Mystery",2011
"MacGruber",5.5,"Action, Comedy, Romance",2010
"Little Fockers",5.5,"Comedy, Romance",2010
"Bride Wars",5.5,"Comedy, Romance",2009
"The House Bunny",5.5,"Comedy, Romance",2008
"Yours, Mine & Ours",5.5,"Comedy, Family, Fantasy",2005
"Employee of the Month",5.5,"Comedy, Romance",2006
"Rumor Has It...",5.5,"Comedy, Drama, Romance",2005
"The Perfect Man",5.5,"Comedy, Family, Romance",2005
"The Lizzie McGuire Movie",5.5,"Adventure, Comedy, Family",2003
"Just Married",5.5,"Comedy, Romance",2003
"Bulletproof Monk",5.5,"Action, Comedy, Fantasy",2003
"Runaway Bride",5.5,"Comedy, Romance",1999
"George of the Jungle",5.5,"Action, Adventure, Comedy",1997
"Nine Months",5.5,"Comedy, Romance",1995
"Boomerang",5.5,"Comedy, Drama, Romance",1992
"After",5.4,"Drama, Romance",2019
"How Do You Know",5.4,"Comedy, Drama, Romance",2010
"The Back-up Plan",5.4,"Comedy, Romance",2010
"Killers",5.4,"Action, Comedy, Romance",2010
"Just My Luck",5.4,"Comedy, Fantasy, Romance",2006
"Honey",5.4,"Drama, Music, Romance",2003
"Forces of Nature",5.4,"Comedy, Romance",1999
"Bachelorette",5.3,"Comedy, Romance",2012
"One for the Money",5.3,"Action, Comedy, Crime",2012
"Sleeping Beauty",5.3,"Drama, Romance, Thriller",2011
"I Love You, Beth Cooper",5.3,"Comedy, Romance",2009
"License to Wed",5.3,"Comedy, Romance",2007
"Aquamarine",5.3,"Comedy, Family, Fantasy",2006
"Maid in Manhattan",5.3,"Comedy, Drama, Romance",2002
"Loser",5.3,"Comedy, Romance",2000
"The Wedding Planner",5.3,"Comedy, Romance",2001
"Popeye",5.3,"Adventure, Comedy, Family",1980
"Dilwale",5.2,"Action, Comedy, Drama",2015
"Zookeeper",5.2,"Comedy, Family, Fantasy",2011
"The Sweetest Thing",5.2,"Comedy, Romance",2002
"Sex Tape",5.1,"Comedy, Romance",2014
"My Super Ex-Girlfriend",5.1,"Comedy, Romance, Sci-Fi",2006
"Mr. Woodcock",5.1,"Comedy, Romance, Sport",2007
"[Rec]³: Génesis",5.0,"Action, Comedy, Horror",2012
"The Twilight Saga: Eclipse",5.0,"Adventure, Drama, Fantasy",2010
"Obsessed",5.0,"Drama, Romance, Thriller",2009
"Meet Dave",5.0,"Adventure, Comedy, Family",2008
"Agent Cody Banks",5.0,"Action, Adventure, Comedy",2003
"Tammy",4.9,"Comedy, Romance",2014
"The Twilight Saga: Breaking Dawn - Part 1",4.9,"Adventure, Drama, Fantasy",2011
"Beethoven's 2nd",4.9,"Comedy, Family, Romance",1993
"The Titan",4.8,"Drama, Mystery, Romance",2018
"Did You Hear About the Morgans?",4.8,"Comedy, Drama, Romance",2009
"High School Musical 3: Senior Year",4.8,"Comedy, Drama, Family",2008
"All About Steve",4.8,"Comedy, Romance",2009
"Herbie Fully Loaded",4.8,"Adventure, Comedy, Family",2005
"Bewitched",4.8,"Comedy, Fantasy, Romance",2005
"Honey, I Blew Up the Kid",4.8,"Adventure, Comedy, Family",1992
