"Title",Rate,"Category",Year
"The Green Hornet",5.8,"Action, Comedy",2011
"Brüno",5.8,"Comedy",2009
"Semi-Pro",5.8,"Comedy, Sport",2008
"Ghosts of Girlfriends Past",5.8,"Comedy, Fantasy, Romance",2009
"Black Sheep",5.8,"Comedy, Horror, Sci-Fi",2006
"Wild Hogs",5.8,"Action, Adventure, Comedy",2007
"Hall Pass",5.8,"Comedy, Romance",2011
"John Tucker Must Die",5.8,"Comedy, Romance",2006
"The Break-Up",5.8,"Comedy, Drama, Romance",2006
"The Ant Bully",5.8,"Animation, Adventure, Comedy",2006
"The Heartbreak Kid",5.8,"Comedy, Romance",2007
"The Princess Diaries 2: Royal Engagement",5.8,"Comedy, Family, Romance",2004
"Drumline",5.8,"Comedy, Drama, Romance",2002
"Taxi 3",5.8,"Action, Comedy, Crime",2003
"What a Girl Wants",5.8,"Comedy, Drama, Family",2003
"Mr. Deeds",5.8,"Comedy, Romance",2002
"Undercover Brother",5.8,"Action, Comedy",2002
"The Ringer",5.8,"Comedy, Sport",2005
"Mickey Blue Eyes",5.8,"Comedy, Crime, Romance",1999
"Six Days Seven Nights",5.8,"Action, Adventure, Comedy",1998
"Jack",5.8,"Comedy, Drama, Fantasy",1996
"Bulletproof",5.8,"Action, Comedy, Crime",1996
"Encino Man",5.8,"Comedy",1992
"Hudson Hawk",5.8,"Action, Adventure, Comedy",1991
"Joe Versus the Volcano",5.8,"Comedy, Romance",1990
"Air America",5.8,"Action, Comedy, War",1990
"Police Academy 2: Their First Assignment",5.8,"Comedy",1985
"1941",5.8,"Action, Comedy, War",1979
"The Do-Over",5.7,"Action, Adventure, Comedy",2016
"Neighbors 2: Sorority Rising",5.7,"Comedy",2016
"Ice Age: Collision Course",5.7,"Animation, Adventure, Comedy",2016
"Pan",5.7,"Adventure, Comedy, Family",2015
"I Give It a Year",5.7,"Comedy, Romance",2013
"Identity Thief",5.7,"Comedy, Crime, Drama",2013
"Admission",5.7,"Comedy, Drama, Romance",2013
"The Guilt Trip",5.7,"Comedy, Drama",2012
"Planes",5.7,"Animation, Adventure, Comedy",2013
"New Year's Eve",5.7,"Comedy, Romance",2011
"What to Expect When You're Expecting",5.7,"Comedy, Drama, Romance",2012
"Playing for Keeps",5.7,"Comedy, Romance, Sport",2012
"The Sitter",5.7,"Comedy",2011
"Death at a Funeral",5.7,"Comedy",2010
"Drillbit Taylor",5.7,"Action, Comedy, Crime",2008
"Suburbicon",5.7,"Comedy, Crime, Drama",2017
"Because I Said So",5.7,"Comedy, Romance",2007
"Nacho Libre",5.7,"Comedy, Family, Sport",2006
"Friends with Money",5.7,"Comedy, Drama, Romance",2006
"Hatchet",5.7,"Comedy, Horror, Thriller",2006
"Bandidas",5.7,"Action, Comedy, Crime",2006
"The Pink Panther",5.7,"Adventure, Comedy, Crime",2006
"Chicken Little",5.7,"Animation, Adventure, Comedy",2005
"Four Christmases",5.7,"Comedy, Drama, Romance",2008
"Stuck on You",5.7,"Comedy",2003
"Club Dread",5.7,"Comedy, Horror, Mystery",2004
"Looney Tunes: Back in Action",5.7,"Animation, Adventure, Comedy",2003
"Not Another Teen Movie",5.7,"Comedy",2001
"America's Sweethearts",5.7,"Comedy, Romance",2001
"Deuce Bigalow: Male Gigolo",5.7,"Comedy, Romance",1999
"Coyote Ugly",5.7,"Comedy, Drama, Music",2000
"Lake Placid",5.7,"Action, Comedy, Horror",1999
"Babe: Pig in the City",5.7,"Adventure, Comedy, Drama",1998
"Good Burger",5.7,"Comedy, Family",1997
"Michael",5.7,"Comedy, Drama, Fantasy",1996
"101 Dalmatians",5.7,"Adventure, Comedy, Crime",1996
"Money Train",5.7,"Action, Comedy, Crime",1995
"Cutthroat Island",5.7,"Action, Adventure, Comedy",1995
"Buffy the Vampire Slayer",5.7,"Action, Comedy, Fantasy",1992
"Beethoven",5.7,"Comedy, Drama, Family",1992
"Night School",5.6,"Comedy",2018
"Dolittle",5.6,"Adventure, Comedy, Family",2020
"A Bad Moms Christmas",5.6,"Comedy",2017
"Fist Fight",5.6,"Comedy",2017
"Men in Black: International",5.6,"Action, Adventure, Comedy",2019
"Magic Mike XXL",5.6,"Comedy, Drama, Music",2015
"Dumb and Dumber To",5.6,"Comedy",2014
"The Big Wedding",5.6,"Comedy, Drama, Romance",2013
"Wanderlust",5.6,"Comedy, Romance",2012
"Cop Out",5.6,"Action, Comedy, Crime",2010
"Bad Teacher",5.6,"Comedy, Romance",2011
"When in Rome",5.6,"Comedy, Romance",2010
"Sex and the City",5.6,"Comedy, Drama, Romance",2008
"The Pink Panther 2",5.6,"Action, Adventure, Comedy",2009
"Taxi 4",5.6,"Action, Comedy, Crime",2007
"R.I.P.D.",5.6,"Action, Adventure, Comedy",2013
"What Just Happened",5.6,"Comedy, Drama",2008
"Fred Claus",5.6,"Comedy, Family, Fantasy",2007
"You, Me and Dupree",5.6,"Comedy, Romance",2006
"Good Luck Chuck",5.6,"Comedy, Romance",2007
"Failure to Launch",5.6,"Comedy, Romance",2006
"The Pacifier",5.6,"Action, Comedy, Drama",2005
"Kicking & Screaming",5.6,"Comedy, Family, Romance",2005
"White Chicks",5.6,"Comedy, Crime",2004
"Be Cool",5.6,"Comedy, Crime, Drama",2005
"Monster-in-Law",5.6,"Comedy, Romance",2005
"Win a Date with Tad Hamilton!",5.6,"Comedy, Romance",2004
"Daddy Day Care",5.6,"Comedy, Family",2003
"Bringing Down the House",5.6,"Comedy",2003
"The Santa Clause 2",5.6,"Comedy, Family, Fantasy",2002
"Bad Company",5.6,"Action, Comedy, Thriller",2002
"National Security",5.6,"Action, Comedy, Crime",2003
"Bubble Boy",5.6,"Adventure, Comedy, Romance",2001
"40 Days and 40 Nights",5.6,"Comedy, Romance",2002
"Beverly Hills Ninja",5.6,"Action, Comedy",1997
"The Nutty Professor",5.6,"Comedy, Romance, Sci-Fi",1996
"Jingle All the Way",5.6,"Comedy, Family",1996
"Beverly Hills Cop III",5.6,"Action, Comedy, Crime",1994
"Sister Act 2: Back in the Habit",5.6,"Comedy, Family, Music",1993
"Dennis the Menace",5.6,"Comedy, Family",1993
"'Crocodile' Dundee II",5.6,"Action, Adventure, Comedy",1988
"The Texas Chainsaw Massacre 2",5.6,"Comedy, Horror",1986
"The Dead Don't Die",5.5,"Comedy, Fantasy, Horror",2019
"I Feel Pretty",5.5,"Comedy, Romance",2018
"Mortdecai",5.5,"Action, Adventure, Comedy",2015
"Pixels",5.5,"Action, Comedy, Fantasy",2015
"Vampire Academy",5.5,"Action, Comedy, Drama",2014
"MacGruber",5.5,"Action, Comedy, Romance",2010
"Baywatch",5.5,"Action, Comedy, Crime",2017
"Your Highness",5.5,"Comedy, Fantasy",2011
"That's My Boy",5.5,"Comedy",2012
"Couples Retreat",5.5,"Comedy",2009
"Little Fockers",5.5,"Comedy, Romance",2010
"You Don't Mess with the Zohan",5.5,"Comedy",2008
"Bride Wars",5.5,"Comedy, Romance",2009
"The House Bunny",5.5,"Comedy, Romance",2008
"Cheaper by the Dozen 2",5.5,"Adventure, Comedy, Family",2005
"RV",5.5,"Adventure, Comedy, Family",2006
"Yours, Mine & Ours",5.5,"Comedy, Family, Fantasy",2005
"The Benchwarmers",5.5,"Comedy, Sport",2006
"Employee of the Month",5.5,"Comedy, Romance",2006
"Barnyard",5.5,"Animation, Adventure, Comedy",2006
"Rumor Has It...",5.5,"Comedy, Drama, Romance",2005
"The Perfect Man",5.5,"Comedy, Family, Romance",2005
"The Whole Ten Yards",5.5,"Comedy, Crime, Thriller",2004
"The Lizzie McGuire Movie",5.5,"Adventure, Comedy, Family",2003
"Scary Movie 3",5.5,"Comedy, Horror",2003
"Just Married",5.5,"Comedy, Romance",2003
"The Hot Chick",5.5,"Comedy, Fantasy",2002
"Showtime",5.5,"Action, Comedy, Crime",2002
"Bulletproof Monk",5.5,"Action, Comedy, Fantasy",2003
"Stuart Little 2",5.5,"Animation, Adventure, Comedy",2002
"Dude, Where's My Car?",5.5,"Comedy, Mystery, Sci-Fi",2000
"Spy Kids",5.5,"Action, Adventure, Comedy",2001
"Runaway Bride",5.5,"Comedy, Romance",1999
"Charlie's Angels",5.5,"Action, Adventure, Comedy",2000
"Metro",5.5,"Action, Comedy, Crime",1997
"George of the Jungle",5.5,"Action, Adventure, Comedy",1997
"Nine Months",5.5,"Comedy, Romance",1995
"Boomerang",5.5,"Comedy, Drama, Romance",1992
"Problem Child",5.5,"Comedy, Family",1990
"Maximum Overdrive",5.5,"Action, Comedy, Horror",1986
"The Boss",5.4,"Comedy",2016
"Grown Ups 2",5.4,"Comedy",2013
"Hop",5.4,"Animation, Adventure, Comedy",2011
"How Do You Know",5.4,"Comedy, Drama, Romance",2010
"The Spy Next Door",5.4,"Action, Comedy, Family",2010
"The Back-up Plan",5.4,"Comedy, Romance",2010
"Killers",5.4,"Action, Comedy, Romance",2010
"The Smurfs",5.4,"Animation, Adventure, Comedy",2011
"Piranha 3D",5.4,"Comedy, Horror",2010
"Evan Almighty",5.4,"Comedy, Family, Fantasy",2007
"Southland Tales",5.4,"Comedy, Drama, Mystery",2006
"Just My Luck",5.4,"Comedy, Fantasy, Romance",2006
"Christmas with the Kranks",5.4,"Comedy, Family",2004
"I Spy",5.4,"Action, Adventure, Comedy",2002
"The Tuxedo",5.4,"Action, Comedy, Sci-Fi",2002
"Eight Legged Freaks",5.4,"Action, Adventure, Comedy",2002
"Big Fat Liar",5.4,"Adventure, Comedy, Family",2002
"Bride of Chucky",5.4,"Comedy, Horror",1998
"Jack Frost",5.4,"Comedy, Drama, Family",1998
"Forces of Nature",5.4,"Comedy, Romance",1999
"Doctor Dolittle",5.4,"Comedy, Family, Fantasy",1998
"Spy Hard",5.4,"Action, Comedy",1996
"Tank Girl",5.4,"Action, Comedy, Sci-Fi",1995
"Ri¢hie Ri¢h",5.4,"Comedy, Family",1994
"Police Academy 3: Back in Training",5.4,"Comedy",1986
"The Smurfs 2",5.3,"Animation, Adventure, Comedy",2013
"Bachelorette",5.3,"Comedy, Romance",2012
"Annie",5.3,"Comedy, Drama, Family",2014
"One for the Money",5.3,"Action, Comedy, Crime",2012
"The Dilemma",5.3,"Comedy, Drama",2011
"I Love You, Beth Cooper",5.3,"Comedy, Romance",2009
"License to Wed",5.3,"Comedy, Romance",2007
"Land of the Lost",5.3,"Action, Adventure, Comedy",2009
"Aquamarine",5.3,"Comedy, Family, Fantasy",2006
"Balls of Fury",5.3,"Comedy, Crime, Sport",2007
"Hollywood Homicide",5.3,"Action, Comedy, Crime",2003
"The Stepford Wives",5.3,"Comedy, Horror, Sci-Fi",2004
"The Medallion",5.3,"Action, Comedy, Fantasy",2003
"Scary Movie 2",5.3,"Comedy, Horror",2001
"Maid in Manhattan",5.3,"Comedy, Drama, Romance",2002
"Loser",5.3,"Comedy, Romance",2000
"The Wedding Planner",5.3,"Comedy, Romance",2001
"Little Nicky",5.3,"Comedy, Fantasy",2000
"Flubber",5.3,"Comedy, Family, Sci-Fi",1997
"Coneheads",5.3,"Comedy, Sci-Fi",1993
"Popeye",5.3,"Adventure, Comedy, Family",1980
"Rough Night",5.2,"Comedy, Crime, Thriller",2017
"Dilwale",5.2,"Action, Comedy, Drama",2015
"Ghostbusters",5.2,"Action, Comedy, Fantasy",2016
"Zookeeper",5.2,"Comedy, Family, Fantasy",2011
"Jennifer's Body",5.2,"Comedy, Horror",2009
"Paul Blart: Mall Cop",5.2,"Action, Comedy, Crime",2009
"Alvin and the Chipmunks",5.2,"Animation, Comedy, Family",2007
"Astérix aux jeux olympiques",5.2,"Adventure, Comedy, Family",2008
"The Sweetest Thing",5.2,"Comedy, Romance",2002
"Big Momma's House",5.2,"Action, Comedy, Crime",2000
"Casino Royale",5.2,"Comedy",1967
"Hot Pursuit",5.1,"Action, Comedy, Crime",2015
"Hot Tub Time Machine 2",5.1,"Comedy, Mystery, Sci-Fi",2015
"Sex Tape",5.1,"Comedy, Romance",2014
"My Super Ex-Girlfriend",5.1,"Comedy, Romance, Sci-Fi",2006
"G-Force",5.1,"Action, Adventure, Comedy",2009
"Mr. Woodcock",5.1,"Comedy, Romance, Sport",2007
"Miss Congeniality 2: Armed & Fabulous",5.1,"Action, Comedy, Crime",2005
"The Dukes of Hazzard",5.1,"Comedy",2005
"Scary Movie 4",5.1,"Comedy, Horror",2006
"Spy Kids 2: Island of Lost Dreams",5.1,"Action, Adventure, Comedy",2002
"Scooby-Doo",5.1,"Adventure, Comedy, Family",2002
"Cats & Dogs",5.1,"Action, Comedy, Family",2001
"Toys",5.1,"Adventure, Comedy, Drama",1992
"A Haunted House",5.0,"Comedy, Fantasy",2013
"[Rec]³: Génesis",5.0,"Action, Comedy, Horror",2012
"Meet Dave",5.0,"Adventure, Comedy, Family",2008
"Garfield: A Tale of Two Kitties",5.0,"Animation, Adventure, Comedy",2006
"The Three Stooges",5.0,"Comedy, Family",2012
"Garfield",5.0,"Animation, Comedy, Family",2004
"The Haunted Mansion",5.0,"Comedy, Family, Fantasy",2003
"Scooby-Doo 2: Monsters Unleashed",5.0,"Adventure, Comedy, Family",2004
"Agent Cody Banks",5.0,"Action, Adventure, Comedy",2003
"Cursed",5.0,"Comedy, Horror",2005
"Police Academy 4: Citizens on Patrol",5.0,"Comedy, Crime",1987
"Superman III",5.0,"Action, Adventure, Comedy",1983
"Tammy",4.9,"Comedy, Romance",2014
"Gulliver's Travels",4.9,"Adventure, Comedy, Family",2010
"Year One",4.9,"Comedy",2009
"Charlie's Angels: Full Throttle",4.9,"Action, Adventure, Comedy",2003
"Boat Trip",4.9,"Comedy",2002
"Black Knight",4.9,"Adventure, Comedy, Fantasy",2001
"102 Dalmatians",4.9,"Adventure, Comedy, Family",2000
"Wild Wild West",4.9,"Action, Comedy, Sci-Fi",1999
"Blues Brothers 2000",4.9,"Action, Comedy, Crime",1998
"The Phantom",4.9,"Action, Adventure, Comedy",1996
"The Flintstones",4.9,"Comedy, Family, Fantasy",1994
"Beethoven's 2nd",4.9,"Comedy, Family, Romance",1993
"Meet the Blacks",4.8,"Comedy, Horror",2016
"The Ridiculous 6",4.8,"Comedy, Western",2015
"Did You Hear About the Morgans?",4.8,"Comedy, Drama, Romance",2009
"High School Musical 3: Senior Year",4.8,"Comedy, Drama, Family",2008
"All About Steve",4.8,"Comedy, Romance",2009
"Herbie Fully Loaded",4.8,"Adventure, Comedy, Family",2005
"Seed of Chucky",4.8,"Comedy, Fantasy, Horror",2004
"Bewitched",4.8,"Comedy, Fantasy, Romance",2005
"Legally Blonde 2: Red, White & Blonde",4.8,"Comedy",2003
"Envy",4.8,"Comedy",2004
"The Animal",4.8,"Comedy, Sci-Fi",2001
"Double Team",4.8,"Action, Comedy, Sci-Fi",1997
"Teenage Mutant Ninja Turtles III",4.8,"Action, Adventure, Comedy",1993
"Honey, I Blew Up the Kid",4.8,"Adventure, Comedy, Family",1992
"Charlie's Angels",4.7,"Action, Adventure, Comedy",2019
"Zoolander 2",4.7,"Action, Adventure, Comedy",2016
"The Santa Clause 3: The Escape Clause",4.7,"Adventure, Comedy, Family",2006
"Big Momma's House 2",4.7,"Comedy, Crime",2006
"The Marine",4.7,"Action, Comedy, Drama",2006
"Are We There Yet?",4.7,"Adventure, Comedy, Family",2005
"Deuce Bigalow: European Gigolo",4.7,"Comedy",2005
"My Boss's Daughter",4.7,"Comedy, Romance",2003
"Dr. Dolittle 2",4.7,"Comedy, Family, Fantasy",2001
"Look Who's Talking Too",4.7,"Comedy, Family, Romance",1990
"Police Academy 5: Assignment: Miami Beach",4.7,"Comedy, Crime",1988
"Howard the Duck",4.7,"Action, Adventure, Comedy",1986
"Confessions of a Teenage Drama Queen",4.6,"Comedy, Family, Music",2004
"Freddy Got Fingered",4.6,"Comedy",2001
"Junior",4.6,"Comedy, Romance, Sci-Fi",1994
"Snatched",4.5,"Action, Adventure, Comedy",2017
"Sex and the City 2",4.5,"Comedy, Drama, Romance",2010
"Alvin and the Chipmunks: The Squeakquel",4.5,"Animation, Comedy, Family",2009
"Hannah Montana: The Movie",4.5,"Comedy, Drama, Family",2009
"Superhero Movie",4.5,"Action, Comedy",2008
"Home Alone 3",4.5,"Comedy, Crime, Family",1997
"Striptease",4.5,"Comedy, Crime, Drama",1996
"Bio-Dome",4.5,"Comedy",1996
"Police Academy 6: City Under Siege",4.5,"Comedy, Crime",1989
"Paul Blart: Mall Cop 2",4.4,"Action, Comedy, Crime",2015
"LOL",4.4,"Comedy, Drama, Romance",2012
"Kangaroo Jack",4.4,"Action, Adventure, Comedy",2003
"Nutty Professor II: The Klumps",4.4,"Comedy, Romance, Sci-Fi",2000
"Look Who's Talking Now",4.4,"Comedy, Family, Romance",1993
"Grease 2",4.4,"Comedy, Drama, Musical",1982
"Alvin and the Chipmunks: Chipwrecked",4.3,"Animation, Adventure, Comedy",2011
"Movie 43",4.3,"Comedy",2013
"Spy Kids 3: Game Over",4.3,"Action, Adventure, Comedy",2003
"Stop! Or My Mom Will Shoot",4.3,"Action, Comedy",1992
"Enes Batur Hayal mi Gerçek mi?",4.1,"Comedy",2018
"Norbit",4.1,"Comedy, Romance",2007
"Torque",4.1,"Action, Comedy, Crime",2004
"Inspector Gadget",4.1,"Action, Adventure, Comedy",1999
"Street Fighter",4.0,"Action, Adventure, Comedy",1994
"Super Mario Bros.",4.0,"Adventure, Comedy, Family",1993
"The Cat in the Hat",3.9,"Adventure, Comedy, Family",2003
"Holmes & Watson",3.8,"Comedy, Crime, Mystery",2018
"The Love Guru",3.8,"Comedy, Romance, Sport",2008
"Piranha 3DD",3.7,"Comedy, Horror",2012
"Police Academy: Mission to Moscow",3.6,"Comedy, Crime",1994
"Scary Movie 5",3.5,"Comedy, Horror",2013
"The Adventures of Sharkboy and Lavagirl 3-D",3.5,"Action, Adventure, Comedy",2005
"Spice World",3.5,"Comedy, Family, Music",1997
"Vampires Suck",3.4,"Comedy",2010
"Dumb and Dumberer: When Harry Met Lloyd",3.4,"Comedy",2003
"The Emoji Movie",3.3,"Animation, Adventure, Comedy",2017
"Troll 2",2.9,"Comedy, Fantasy, Horror",1990
"Celal ile Ceren",2.8,"Comedy, Romance",2013
"Meet the Spartans",2.8,"Comedy",2008
"Date Movie",2.8,"Comedy, Romance",2006
"Cats",2.7,"Comedy, Drama, Family",2019
"Gigli",2.5,"Comedy, Crime, Romance",2003
"Epic Movie",2.4,"Adventure, Comedy",2007
"Son of the Mask",2.2,"Comedy, Family, Fantasy",2005
"Disaster Movie",1.9,"Comedy",2008
"The Hottie & the Nottie",1.9,"Comedy, Romance",2008
"Superbabies: Baby Geniuses 2",1.9,"Comedy, Family, Sci-Fi",2004
"Cumali Ceber: Allah Seni Alsin",1.0,"Comedy",2017
