"Title",Rate,"Category",Year
"The Nutcracker and the Four Realms",5.5,"Adventure, Family, Fantasy",2018
"Cheaper by the Dozen 2",5.5,"Adventure, Comedy, Family",2005
"RV",5.5,"Adventure, Comedy, Family",2006
"Yours, Mine & Ours",5.5,"Comedy, Family, Fantasy",2005
"Barnyard",5.5,"Animation, Adventure, Comedy",2006
"The Perfect Man",5.5,"Comedy, Family, Romance",2005
"The Lizzie McGuire Movie",5.5,"Adventure, Comedy, Family",2003
"Stuart Little 2",5.5,"Animation, Adventure, Comedy",2002
"Spy Kids",5.5,"Action, Adventure, Comedy",2001
"George of the Jungle",5.5,"Action, Adventure, Comedy",1997
"Problem Child",5.5,"Comedy, Family",1990
"Hop",5.4,"Animation, Adventure, Comedy",2011
"The Spy Next Door",5.4,"Action, Comedy, Family",2010
"The Smurfs",5.4,"Animation, Adventure, Comedy",2011
"Evan Almighty",5.4,"Comedy, Family, Fantasy",2007
"Christmas with the Kranks",5.4,"Comedy, Family",2004
"Big Fat Liar",5.4,"Adventure, Comedy, Family",2002
"Jack Frost",5.4,"Comedy, Drama, Family",1998
"Doctor Dolittle",5.4,"Comedy, Family, Fantasy",1998
"Ri¢hie Ri¢h",5.4,"Comedy, Family",1994
"The Smurfs 2",5.3,"Animation, Adventure, Comedy",2013
"Annie",5.3,"Comedy, Drama, Family",2014
"Aquamarine",5.3,"Comedy, Family, Fantasy",2006
"Flubber",5.3,"Comedy, Family, Sci-Fi",1997
"Popeye",5.3,"Adventure, Comedy, Family",1980
"Zookeeper",5.2,"Comedy, Family, Fantasy",2011
"Paul Blart: Mall Cop",5.2,"Action, Comedy, Crime",2009
"Alvin and the Chipmunks",5.2,"Animation, Comedy, Family",2007
"Astérix aux jeux olympiques",5.2,"Adventure, Comedy, Family",2008
"Lost in Space",5.2,"Action, Adventure, Family",1998
"The Karate Kid Part III",5.2,"Action, Drama, Family",1989
"Eragon",5.1,"Action, Adventure, Family",2006
"G-Force",5.1,"Action, Adventure, Comedy",2009
"Spy Kids 2: Island of Lost Dreams",5.1,"Action, Adventure, Comedy",2002
"Scooby-Doo",5.1,"Adventure, Comedy, Family",2002
"Cats & Dogs",5.1,"Action, Comedy, Family",2001
"Toys",5.1,"Adventure, Comedy, Drama",1992
"Meet Dave",5.0,"Adventure, Comedy, Family",2008
"Garfield: A Tale of Two Kitties",5.0,"Animation, Adventure, Comedy",2006
"The Three Stooges",5.0,"Comedy, Family",2012
"Garfield",5.0,"Animation, Comedy, Family",2004
"The Haunted Mansion",5.0,"Comedy, Family, Fantasy",2003
"Scooby-Doo 2: Monsters Unleashed",5.0,"Adventure, Comedy, Family",2004
"Agent Cody Banks",5.0,"Action, Adventure, Comedy",2003
"Gulliver's Travels",4.9,"Adventure, Comedy, Family",2010
"102 Dalmatians",4.9,"Adventure, Comedy, Family",2000
"The Flintstones",4.9,"Comedy, Family, Fantasy",1994
"Beethoven's 2nd",4.9,"Comedy, Family, Romance",1993
"High School Musical 3: Senior Year",4.8,"Comedy, Drama, Family",2008
"Herbie Fully Loaded",4.8,"Adventure, Comedy, Family",2005
"Teenage Mutant Ninja Turtles III",4.8,"Action, Adventure, Comedy",1993
"Honey, I Blew Up the Kid",4.8,"Adventure, Comedy, Family",1992
"The Santa Clause 3: The Escape Clause",4.7,"Adventure, Comedy, Family",2006
"Are We There Yet?",4.7,"Adventure, Comedy, Family",2005
"Dr. Dolittle 2",4.7,"Comedy, Family, Fantasy",2001
"Look Who's Talking Too",4.7,"Comedy, Family, Romance",1990
"Confessions of a Teenage Drama Queen",4.6,"Comedy, Family, Music",2004
"Alvin and the Chipmunks: The Squeakquel",4.5,"Animation, Comedy, Family",2009
"Hannah Montana: The Movie",4.5,"Comedy, Drama, Family",2009
"Home Alone 3",4.5,"Comedy, Crime, Family",1997
"Paul Blart: Mall Cop 2",4.4,"Action, Comedy, Crime",2015
"Kangaroo Jack",4.4,"Action, Adventure, Comedy",2003
"Look Who's Talking Now",4.4,"Comedy, Family, Romance",1993
"Alvin and the Chipmunks: Chipwrecked",4.3,"Animation, Adventure, Comedy",2011
"Spy Kids 3: Game Over",4.3,"Action, Adventure, Comedy",2003
"A Wrinkle in Time",4.2,"Adventure, Family, Fantasy",2018
"The Last Airbender",4.1,"Action, Adventure, Family",2010
"Inspector Gadget",4.1,"Action, Adventure, Comedy",1999
"Super Mario Bros.",4.0,"Adventure, Comedy, Family",1993
"The Cat in the Hat",3.9,"Adventure, Comedy, Family",2003
"Superman IV: The Quest for Peace",3.7,"Action, Adventure, Family",1987
"The Adventures of Sharkboy and Lavagirl 3-D",3.5,"Action, Adventure, Comedy",2005
"Spice World",3.5,"Comedy, Family, Music",1997
"The Emoji Movie",3.3,"Animation, Adventure, Comedy",2017
"Cats",2.7,"Comedy, Drama, Family",2019
"Dragonball Evolution",2.5,"Action, Adventure, Family",2009
"Son of the Mask",2.2,"Comedy, Family, Fantasy",2005
"Superbabies: Baby Geniuses 2",1.9,"Comedy, Family, Sci-Fi",2004
