"Title",Rate,"Category",Year
"Mission to Mars",5.7,"Adventure, Sci-Fi, Thriller",2000
"The Art of War",5.7,"Action, Adventure, Crime",2000
"Planet of the Apes",5.7,"Action, Adventure, Sci-Fi",2001
"Babe: Pig in the City",5.7,"Adventure, Comedy, Drama",1998
"101 Dalmatians",5.7,"Adventure, Comedy, Crime",1996
"Cutthroat Island",5.7,"Action, Adventure, Comedy",1995
"Dolittle",5.6,"Adventure, Comedy, Family",2020
"47 Meters Down",5.6,"Adventure, Drama, Horror",2017
"Pacific Rim: Uprising",5.6,"Action, Adventure, Sci-Fi",2018
"Men in Black: International",5.6,"Action, Adventure, Comedy",2019
"Transformers: Age of Extinction",5.6,"Action, Adventure, Sci-Fi",2014
"The Dark Tower",5.6,"Action, Adventure, Fantasy",2017
"The Pink Panther 2",5.6,"Action, Adventure, Comedy",2009
"R.I.P.D.",5.6,"Action, Adventure, Comedy",2013
"4: Rise of the Silver Surfer",5.6,"Action, Adventure, Family",2007
"AVP: Alien vs. Predator",5.6,"Action, Adventure, Horror",2004
"Babylon A.D.",5.6,"Action, Adventure, Sci-Fi",2008
"Bubble Boy",5.6,"Adventure, Comedy, Romance",2001
"Mighty Joe Young",5.6,"Action, Adventure, Family",1998
"'Crocodile' Dundee II",5.6,"Action, Adventure, Comedy",1988
"The Nutcracker and the Four Realms",5.5,"Adventure, Family, Fantasy",2018
"Mortdecai",5.5,"Action, Adventure, Comedy",2015
"Resident Evil: The Final Chapter",5.5,"Action, Adventure, Horror",2016
"The Cloverfield Paradox",5.5,"Adventure, Drama, Horror",2018
"The Last Days on Mars",5.5,"Adventure, Horror, Sci-Fi",2013
"The Twilight Saga: Breaking Dawn - Part 2",5.5,"Adventure, Drama, Fantasy",2012
"Green Lantern",5.5,"Action, Adventure, Sci-Fi",2011
"The Omen",5.5,"Action, Adventure, Fantasy",2006
"Cheaper by the Dozen 2",5.5,"Adventure, Comedy, Family",2005
"RV",5.5,"Adventure, Comedy, Family",2006
"Barnyard",5.5,"Animation, Adventure, Comedy",2006
"Æon Flux",5.5,"Action, Adventure, Sci-Fi",2005
"Lara Croft Tomb Raider: The Cradle of Life",5.5,"Action, Adventure, Fantasy",2003
"The Lizzie McGuire Movie",5.5,"Adventure, Comedy, Family",2003
"The Core",5.5,"Action, Adventure, Sci-Fi",2003
"The Scorpion King",5.5,"Action, Adventure, Fantasy",2002
"Stuart Little 2",5.5,"Animation, Adventure, Comedy",2002
"Spy Kids",5.5,"Action, Adventure, Comedy",2001
"Charlie's Angels",5.5,"Action, Adventure, Comedy",2000
"George of the Jungle",5.5,"Action, Adventure, Comedy",1997
"Star Trek V: The Final Frontier",5.5,"Action, Adventure, Fantasy",1989
"The Predator",5.4,"Action, Adventure, Sci-Fi",2018
"Gods of Egypt",5.4,"Action, Adventure, Fantasy",2016
"The Mummy",5.4,"Action, Adventure, Fantasy",2017
"Big Game",5.4,"Action, Adventure",2014
"Hop",5.4,"Animation, Adventure, Comedy",2011
"Season of the Witch",5.4,"Action, Adventure, Fantasy",2011
"The Smurfs",5.4,"Animation, Adventure, Comedy",2011
"The Last Legion",5.4,"Action, Adventure, War",2007
"Pathfinder",5.4,"Action, Adventure, Drama",2007
"Snakes on a Plane",5.4,"Action, Adventure, Crime",2006
"I Spy",5.4,"Action, Adventure, Comedy",2002
"Eight Legged Freaks",5.4,"Action, Adventure, Comedy",2002
"Big Fat Liar",5.4,"Adventure, Comedy, Family",2002
"Batman Forever",5.4,"Action, Adventure",1995
"Masters of the Universe",5.4,"Action, Adventure, Fantasy",1987
"Robin Hood",5.3,"Action, Adventure, Drama",2018
"The Green Inferno",5.3,"Adventure, Horror",2013
"The Smurfs 2",5.3,"Animation, Adventure, Comedy",2013
"Jupiter Ascending",5.3,"Action, Adventure, Sci-Fi",2015
"The Covenant",5.3,"Action, Adventure, Fantasy",2006
"Land of the Lost",5.3,"Action, Adventure, Comedy",2009
"Congo",5.3,"Action, Adventure, Mystery",1995
"Popeye",5.3,"Adventure, Comedy, Family",1980
"Transformers: The Last Knight",5.2,"Action, Adventure, Sci-Fi",2017
"The Transporter Refueled",5.2,"Action, Adventure, Thriller",2015
"The 5th Wave",5.2,"Action, Adventure, Sci-Fi",2016
"Hellboy",5.2,"Action, Adventure, Fantasy",2019
"Independence Day: Resurgence",5.2,"Action, Adventure, Sci-Fi",2016
"xXx: Return of Xander Cage",5.2,"Action, Adventure, Thriller",2017
"The Mummy: Tomb of the Dragon Emperor",5.2,"Action, Adventure, Fantasy",2008
"Conan the Barbarian",5.2,"Action, Adventure, Fantasy",2011
"Mutant Chronicles",5.2,"Action, Adventure, Mystery",2008
"Astérix aux jeux olympiques",5.2,"Adventure, Comedy, Family",2008
"Lost in Space",5.2,"Action, Adventure, Family",1998
"Eragon",5.1,"Action, Adventure, Family",2006
"10,000 BC",5.1,"Action, Adventure, Drama",2008
"G-Force",5.1,"Action, Adventure, Comedy",2009
"The Cave",5.1,"Action, Adventure, Horror",2005
"Stealth",5.1,"Action, Adventure, Sci-Fi",2005
"Spy Kids 2: Island of Lost Dreams",5.1,"Action, Adventure, Comedy",2002
"Scooby-Doo",5.1,"Adventure, Comedy, Family",2002
"Toys",5.1,"Adventure, Comedy, Drama",1992
"Red Sonja",5.1,"Action, Adventure, Fantasy",1985
"How It Ends",5.0,"Action, Adventure, Drama",2018
"The Twilight Saga: Eclipse",5.0,"Adventure, Drama, Fantasy",2010
"Meet Dave",5.0,"Adventure, Comedy, Family",2008
"Garfield: A Tale of Two Kitties",5.0,"Animation, Adventure, Comedy",2006
"Scooby-Doo 2: Monsters Unleashed",5.0,"Adventure, Comedy, Family",2004
"Agent Cody Banks",5.0,"Action, Adventure, Comedy",2003
"Superman III",5.0,"Action, Adventure, Comedy",1983
"The Cold Light of Day",4.9,"Action, Adventure, Thriller",2012
"The Twilight Saga: Breaking Dawn - Part 1",4.9,"Adventure, Drama, Fantasy",2011
"Gulliver's Travels",4.9,"Adventure, Comedy, Family",2010
"The Darkest Hour",4.9,"Action, Adventure, Horror",2011
"Charlie's Angels: Full Throttle",4.9,"Action, Adventure, Comedy",2003
"Black Knight",4.9,"Adventure, Comedy, Fantasy",2001
"102 Dalmatians",4.9,"Adventure, Comedy, Family",2000
"The Phantom",4.9,"Action, Adventure, Comedy",1996
"After Earth",4.8,"Action, Adventure, Drama",2013
"Herbie Fully Loaded",4.8,"Adventure, Comedy, Family",2005
"DOA: Dead or Alive",4.8,"Action, Adventure",2006
"Anaconda",4.8,"Action, Adventure, Horror",1997
"Teenage Mutant Ninja Turtles III",4.8,"Action, Adventure, Comedy",1993
"Honey, I Blew Up the Kid",4.8,"Adventure, Comedy, Family",1992
"Charlie's Angels",4.7,"Action, Adventure, Comedy",2019
"IO",4.7,"Adventure, Drama, Romance",2019
"Zoolander 2",4.7,"Action, Adventure, Comedy",2016
"The Twilight Saga: New Moon",4.7,"Adventure, Drama, Fantasy",2009
"The Santa Clause 3: The Escape Clause",4.7,"Adventure, Comedy, Family",2006
"Are We There Yet?",4.7,"Adventure, Comedy, Family",2005
"Anacondas: The Hunt for the Blood Orchid",4.7,"Action, Adventure, Horror",2004
"Elektra",4.7,"Action, Adventure, Crime",2005
"Howard the Duck",4.7,"Action, Adventure, Comedy",1986
"Ra.One",4.6,"Action, Adventure, Sci-Fi",2011
"Friday the 13th Part VIII: Jason Takes Manhattan",4.6,"Adventure, Horror, Thriller",1989
"Snatched",4.5,"Action, Adventure, Comedy",2017
"xXx: State of the Union",4.4,"Action, Adventure, Crime",2005
"Kangaroo Jack",4.4,"Action, Adventure, Comedy",2003
"Alvin and the Chipmunks: Chipwrecked",4.3,"Animation, Adventure, Comedy",2011
"Fantastic Four",4.3,"Action, Adventure, Sci-Fi",2015
"Spy Kids 3: Game Over",4.3,"Action, Adventure, Comedy",2003
"Highlander II: The Quickening",4.3,"Action, Adventure, Fantasy",1991
"A Wrinkle in Time",4.2,"Adventure, Family, Fantasy",2018
"The Legend of Hercules",4.2,"Action, Adventure, Fantasy",2014
"The Last Airbender",4.1,"Action, Adventure, Family",2010
"Inspector Gadget",4.1,"Action, Adventure, Comedy",1999
"Street Fighter",4.0,"Action, Adventure, Comedy",1994
"Super Mario Bros.",4.0,"Adventure, Comedy, Family",1993
"The Cat in the Hat",3.9,"Adventure, Comedy, Family",2003
"Book of Shadows: Blair Witch 2",3.9,"Adventure, Fantasy, Horror",2000
"Speed 2: Cruise Control",3.9,"Action, Adventure, Crime",1997
"In the Name of the King: A Dungeon Siege Tale",3.8,"Action, Adventure, Fantasy",2007
"The Avengers",3.8,"Action, Adventure, Sci-Fi",1998
"Mortal Kombat: Annihilation",3.7,"Action, Adventure, Fantasy",1997
"Superman IV: The Quest for Peace",3.7,"Action, Adventure, Family",1987
"Jaws 3-D",3.7,"Adventure, Horror, Thriller",1983
