"Title",Rate,"Category",Year
"Awakenings",7.8,"Biography, Drama",1990
"Majo no takkyûbin",7.8,"Animation, Adventure, Drama",1989
"Glory",7.8,"Biography, Drama, History",1989
"Dip huet seung hung",7.8,"Action, Crime, Drama",1989
"Mississippi Burning",7.8,"Crime, Drama, History",1988
"Down by Law",7.8,"Comedy, Crime, Drama",1986
"Blue Velvet",7.8,"Drama, Mystery, Thriller",1986
"The Color Purple",7.8,"Drama",1985
"The Killing Fields",7.8,"Biography, Drama, History",1984
"The Right Stuff",7.8,"Adventure, Biography, Drama",1983
"The King of Comedy",7.8,"Comedy, Crime, Drama",1982
"Kramer vs. Kramer",7.8,"Drama",1979
"Days of Heaven",7.8,"Drama, Romance",1978
"The Conversation",7.8,"Drama, Mystery, Thriller",1974
"The Day of the Jackal",7.8,"Crime, Drama, Thriller",1973
"Badlands",7.8,"Crime, Drama",1973
"Cabaret",7.8,"Drama, Musical",1972
"Midnight Cowboy",7.8,"Drama",1969
"Guess Who's Coming to Dinner",7.8,"Comedy, Drama",1967
"Bonnie and Clyde",7.8,"Action, Biography, Crime",1967
"My Fair Lady",7.8,"Drama, Family, Musical",1964
"The Longest Day",7.8,"Action, Drama, History",1962
"Jules et Jim",7.8,"Drama, Romance",1962
"The Ten Commandments",7.8,"Adventure, Drama",1956
"Red River",7.8,"Action, Adventure, Drama",1948
"Key Largo",7.8,"Action, Crime, Drama",1948
"Bride of Frankenstein",7.8,"Drama, Horror, Sci-Fi",1935
"Frankenstein",7.8,"Drama, Horror, Sci-Fi",1931
"Once Upon a Time... in Hollywood",7.7,"Comedy, Drama",2019
"Roma",7.7,"Drama",2018
"Wind River",7.7,"Crime, Drama, Mystery",2017
"M.S. Dhoni: The Untold Story",7.7,"Biography, Drama, Sport",2016
"En man som heter Ove",7.7,"Comedy, Drama, Romance",2015
"Omoide no Mânî",7.7,"Animation, Drama, Family",2014
"The Theory of Everything",7.7,"Biography, Drama, Romance",2014
"The Fault in Our Stars",7.7,"Drama, Romance",2014
"Me and Earl and the Dying Girl",7.7,"Comedy, Drama",2015
"Birdman or (The Unexpected Virtue of Ignorance)",7.7,"Comedy, Drama",2014
"La vie d'Adèle",7.7,"Drama, Romance",2013
"Rockstar",7.7,"Drama, Music, Musical",2011
"Nebraska",7.7,"Adventure, Comedy, Drama",2013
"Le Petit Prince",7.7,"Animation, Adventure, Drama",2015
"Detachment",7.7,"Drama",2011
"A Star Is Born",7.7,"Drama, Music, Romance",2018
"Gravity",7.7,"Drama, Sci-Fi, Thriller",2013
"Beasts of No Nation",7.7,"Drama, War",2015
"The Social Network",7.7,"Biography, Drama",2010
"Silver Linings Playbook",7.7,"Comedy, Drama, Romance",2012
"Argo",7.7,"Biography, Drama, Thriller",2012
"(500) Days of Summer",7.7,"Comedy, Drama, Romance",2009
"Frost/Nixon",7.7,"Biography, Drama, History",2008
"Papurika",7.7,"Animation, Drama, Fantasy",2006
"Changeling",7.7,"Biography, Crime, Drama",2008
"Death Note: Desu nôto",7.7,"Crime, Drama, Fantasy",2006
"This Is England",7.7,"Crime, Drama",2006
"Ex Machina",7.7,"Drama, Mystery, Sci-Fi",2014
"Efter brylluppet",7.7,"Drama",2006
"The Last King of Scotland",7.7,"Biography, Drama, History",2006
"Zodiac",7.7,"Crime, Drama, Mystery",2007
"Lucky Number Slevin",7.7,"Crime, Drama, Mystery",2006
"Joyeux Noël",7.7,"Drama, History, Music",2005
"Control",7.7,"Biography, Drama, Music",2007
"Zwartboek",7.7,"Drama, Thriller, War",2006
"Brokeback Mountain",7.7,"Drama, Romance",2005
"3:10 to Yuma",7.7,"Action, Adventure, Crime",2007
"The Machinist",7.7,"Drama, Thriller",2004
"Lost in Translation",7.7,"Comedy, Drama",2003
"Man on Fire",7.7,"Action, Crime, Drama",2004
"Coraline",7.7,"Animation, Drama, Family",2009
"The Last Samurai",7.7,"Action, Drama, War",2003
"The Magdalene Sisters",7.7,"Drama",2002
"21 Grams",7.7,"Crime, Drama, Thriller",2003
"Finding Neverland",7.7,"Biography, Drama, Family",2004
"Good Bye Lenin!",7.7,"Comedy, Drama, Romance",2003
"In America",7.7,"Drama",2002
"I Am Sam",7.7,"Drama",2001
"Adaptation.",7.7,"Comedy, Drama",2002
"Black Hawk Down",7.7,"Drama, History, War",2001
"Road to Perdition",7.7,"Crime, Drama, Thriller",2002
"Das Experiment",7.7,"Drama, Thriller",2001
"Billy Elliot",7.7,"Drama, Music",2000
"Hedwig and the Angry Inch",7.7,"Comedy, Drama, Music",2001
"Interstate 60: Episodes of the Road",7.7,"Adventure, Comedy, Drama",2002
"Happiness",7.7,"Comedy, Drama",1998
"Training Day",7.7,"Crime, Drama, Thriller",2001
"Rushmore",7.7,"Comedy, Drama",1998
"Being John Malkovich",7.7,"Comedy, Drama, Fantasy",1999
"As Good as It Gets",7.7,"Comedy, Drama, Romance",1997
"Donnie Brasco",7.7,"Biography, Crime, Drama",1997
"Shine",7.7,"Biography, Drama, Music",1996
"Primal Fear",7.7,"Crime, Drama, Mystery",1996
"Hamlet",7.7,"Drama",1996
"A Little Princess",7.7,"Drama, Family, Fantasy",1995
"Il postino",7.7,"Biography, Comedy, Drama",1994
"Short Cuts",7.7,"Comedy, Drama",1993
"Philadelphia",7.7,"Drama",1993
"The Muppet Christmas Carol",7.7,"Comedy, Drama, Family",1992
"Malcolm X",7.7,"Biography, Drama, History",1992
"The Last of the Mohicans",7.7,"Action, Adventure, Drama",1992
"Glengarry Glen Ross",7.7,"Crime, Drama, Mystery",1992
"A Few Good Men",7.7,"Drama, Thriller",1992
"Fried Green Tomatoes",7.7,"Drama",1991
"Boyz n the Hood",7.7,"Crime, Drama",1991
"Barton Fink",7.7,"Comedy, Drama, Thriller",1991
"Withnail & I",7.7,"Comedy, Drama",1987
"The Last Emperor",7.7,"Biography, Drama, History",1987
"Empire of the Sun",7.7,"Action, Drama, History",1987
"Der Name der Rose",7.7,"Crime, Drama, Mystery",1986
"After Hours",7.7,"Comedy, Crime, Drama",1985
"The Verdict",7.7,"Drama",1982
"Ordinary People",7.7,"Drama",1980
"Le locataire",7.7,"Drama, Thriller",1976
"Serpico",7.7,"Biography, Crime, Drama",1973
"Enter the Dragon",7.7,"Action, Crime, Drama",1973
"Deliverance",7.7,"Adventure, Drama, Thriller",1972
"The French Connection",7.7,"Action, Crime, Drama",1971
"Belle de jour",7.7,"Drama",1967
"A Man for All Seasons",7.7,"Biography, Drama, History",1966
"Repulsion",7.7,"Drama, Horror, Thriller",1965
"Zulu",7.7,"Drama, History, War",1964
"The Birds",7.7,"Drama, Horror, Mystery",1963
"Cape Fear",7.7,"Drama, Thriller",1962
"Breakfast at Tiffany's",7.7,"Comedy, Drama, Romance",1961
"Peeping Tom",7.7,"Drama, Horror, Thriller",1960
"Les yeux sans visage",7.7,"Drama, Horror",1960
"Invasion of the Body Snatchers",7.7,"Drama, Horror, Sci-Fi",1956
"Rebel Without a Cause",7.7,"Drama",1955
"Sabrina",7.7,"Comedy, Drama, Romance",1954
"The Quiet Man",7.7,"Comedy, Drama, Romance",1952
"The Day the Earth Stood Still",7.7,"Drama, Sci-Fi",1951
"The African Queen",7.7,"Adventure, Drama, Romance",1951
"Gilda",7.7,"Drama, Film-Noir, Romance",1946
"Dark Waters",7.6,"Biography, Drama, History",2019
"The Two Popes",7.6,"Comedy, Drama",2019
"Dolor y gloria",7.6,"Drama",2019
"Zimna wojna",7.6,"Drama, History, Music",2018
"Nelyubov",7.6,"Drama",2017
"Dear Zindagi",7.6,"Drama, Romance",2016
"The Florida Project",7.6,"Drama",2017
"Hotel Mumbai",7.6,"Action, Drama, History",2018
"Love, Simon",7.6,"Comedy, Drama, Romance",2018
"Just Mercy",7.6,"Biography, Crime, Drama",2019
"Gifted",7.6,"Drama",2017
"The Peanut Butter Falcon",7.6,"Comedy, Drama, Sport",2019
"Mustang",7.6,"Drama",2015
"Baby Driver",7.6,"Action, Crime, Drama",2017
"Only the Brave",7.6,"Action, Biography, Drama",2017
"Piku",7.6,"Comedy, Drama",2015
"Bridge of Spies",7.6,"Drama, History, Thriller",2015
"Sicario",7.6,"Action, Crime, Drama",2015
"Who Am I - Kein System ist sicher",7.6,"Crime, Drama, Mystery",2014
"Leviafan",7.6,"Crime, Drama",2014
"Fury",7.6,"Action, Drama, War",2014
"Philomena",7.6,"Biography, Comedy, Drama",2013
"Raanjhanaa",7.6,"Drama, Romance",2013
"Kai po che!",7.6,"Drama, Sport",2013
"Tanu Weds Manu Returns",7.6,"Comedy, Drama, Romance",2015
"Dawn of the Planet of the Apes",7.6,"Action, Adventure, Drama",2014
"End of Watch",7.6,"Action, Crime, Drama",2012
"Les Misérables",7.6,"Drama, History, Musical",2012
"Lo imposible",7.6,"Drama, History, Thriller",2012
"127 Hours",7.6,"Biography, Drama",2010
"The Greatest Showman",7.6,"Biography, Drama, Musical",2017
"Jûsan-nin no shikaku",7.6,"Action, Adventure, Drama",2010
"Jin ling shi san chai",7.6,"Drama, History, Romance",2011
"True Grit",7.6,"Drama, Western",2010
"Hævnen",7.6,"Drama, Romance",2010
"Wake Up Sid",7.6,"Comedy, Drama, Romance",2009
"Rise of the Planet of the Apes",7.6,"Action, Drama, Sci-Fi",2011
"A Single Man",7.6,"Drama, Romance",2009
"50/50",7.6,"Comedy, Drama, Romance",2011
"Celda 211",7.6,"Action, Adventure, Crime",2009
"Moneyball",7.6,"Biography, Drama, Sport",2011
"Tyrannosaur",7.6,"Drama",2011
"La piel que habito",7.6,"Drama, Horror, Thriller",2011
"Sin nombre",7.6,"Adventure, Crime, Drama",2009
"Boy A",7.6,"Drama",2007
"Die Welle",7.6,"Drama, Thriller",2008
"Hunger",7.6,"Biography, Drama",2008
"Byôsoku 5 senchimêtoru",7.6,"Animation, Drama, Family",2007
"The Reader",7.6,"Drama, Romance",2008
"The Hurt Locker",7.6,"Drama, Thriller, War",2008
"The Blind Side",7.6,"Biography, Drama, Sport",2009
"The Book Thief",7.6,"Drama, War",2013
"Seven Pounds",7.6,"Drama",2008
"Die Fälscher",7.6,"Crime, Drama, History",2007
"Eastern Promises",7.6,"Action, Crime, Drama",2007
"Dalkomhan insaeng",7.6,"Action, Crime, Drama",2005
"Inside Man",7.6,"Crime, Drama, Mystery",2006
"Gone Baby Gone",7.6,"Crime, Drama, Mystery",2007
"Chinjeolhan geumjassi",7.6,"Crime, Drama, Thriller",2005
"La Vie En Rose",7.6,"Biography, Drama, Music",2007
"Jodhaa Akbar",7.6,"Action, Drama, History",2008
"Huo Yuan Jia",7.6,"Action, Biography, Drama",2006
"The Illusionist",7.6,"Drama, Fantasy, History",2006
"Thank You for Smoking",7.6,"Comedy, Drama",2005
"The Great Debaters",7.6,"Biography, Drama, Romance",2007
"Sophie Scholl - Die letzten Tage",7.6,"Biography, Crime, Drama",2005
"The Kite Runner",7.6,"Drama",2007
"Dead Man's Shoes",7.6,"Crime, Drama, Thriller",2004
"300",7.6,"Action, Drama",2006
"Match Point",7.6,"Drama, Romance, Thriller",2005
"Watchmen",7.6,"Action, Drama, Mystery",2009
"Lord of War",7.6,"Action, Crime, Drama",2005
"Synecdoche, New York",7.6,"Comedy, Drama",2008
"Mysterious Skin",7.6,"Drama",2004
"Jeux d'enfants",7.6,"Comedy, Drama, Romance",2003
"Un long dimanche de fiançailles",7.6,"Drama, Mystery, Romance",2004
"The Station Agent",7.6,"Comedy, Drama",2003
"Les invasions barbares",7.6,"Comedy, Crime, Drama",2003
"Love Actually",7.6,"Comedy, Drama, Romance",2003
"Boksuneun naui geot",7.6,"Crime, Drama, Thriller",2002
"25th Hour",7.6,"Drama",2002
"The Life of David Gale",7.6,"Crime, Drama, Thriller",2003
"The Butterfly Effect",7.6,"Drama, Sci-Fi, Thriller",2004
"28 Days Later...",7.6,"Drama, Horror, Sci-Fi",2002
"Batoru rowaiaru",7.6,"Adventure, Drama, Sci-Fi",2000
"The Royal Tenenbaums",7.6,"Comedy, Drama",2001
"Y tu mamá también",7.6,"Drama",2001
"Blow",7.6,"Biography, Crime, Drama",2001
"Enemy at the Gates",7.6,"Drama, History, War",2001
"Moulin Rouge!",7.6,"Drama, Musical, Romance",2001
"Traffic",7.6,"Crime, Drama, Thriller",2000
"The Hurricane",7.6,"Biography, Drama, Sport",1999
"Kuch Kuch Hota Hai",7.6,"Comedy, Drama, Musical",1998
"Dil Se..",7.6,"Drama, Romance",1998
"American Psycho",7.6,"Comedy, Crime, Drama",2000
"Lola rennt",7.6,"Crime, Drama, Thriller",1998
"The Thin Red Line",7.6,"Drama, War",1998
"Le violon rouge",7.6,"Drama, Music, Mystery",1998
"Fear and Loathing in Las Vegas",7.6,"Adventure, Comedy, Drama",1998
"Funny Games",7.6,"Crime, Drama, Thriller",1997
"Star Trek: First Contact",7.6,"Action, Adventure, Drama",1996
"Sleepers",7.6,"Crime, Drama, Thriller",1996
"Sense and Sensibility",7.6,"Drama, Romance",1995
"Dead Man",7.6,"Adventure, Drama, Fantasy",1995
"The Bridges of Madison County",7.6,"Drama, Romance",1995
"Trois couleurs: Blanc",7.6,"Comedy, Drama, Romance",1994
"Legends of the Fall",7.6,"Drama, Romance, War",1994
"Interview with the Vampire: The Vampire Chronicles",7.6,"Drama, Horror",1994
"The Crow",7.6,"Action, Drama, Fantasy",1994
"The Piano",7.6,"Drama, Music, Romance",1993
"A Perfect World",7.6,"Crime, Drama, Thriller",1993
"Gettysburg",7.6,"Drama, History, War",1993
"Falling Down",7.6,"Crime, Drama, Thriller",1993
"Chaplin",7.6,"Biography, Comedy, Drama",1992
"The Commitments",7.6,"Comedy, Drama, Music",1991
"The Godfather: Part III",7.6,"Crime, Drama",1990
"When Harry Met Sally...",7.6,"Comedy, Drama, Romance",1989
"The Cook, the Thief, His Wife & Her Lover",7.6,"Crime, Drama",1989
"The Abyss",7.6,"Adventure, Drama, Mystery",1989
"Mujeres al borde de un ataque de nervios",7.6,"Comedy, Drama",1988
"The Last Temptation of Christ",7.6,"Drama",1988
"Le grand bleu",7.6,"Adventure, Drama, Sport",1988
"Dangerous Liaisons",7.6,"Drama, Romance",1988
"Planes, Trains & Automobiles",7.6,"Comedy, Drama",1987
"The Fly",7.6,"Drama, Horror, Sci-Fi",1986
"Blood Simple",7.6,"Crime, Drama, Thriller",1984
"Sophie's Choice",7.6,"Drama, Romance",1982
"The Secret of NIMH",7.6,"Animation, Adventure, Drama",1982
"On Golden Pond",7.6,"Drama",1981
"Hair",7.6,"Comedy, Drama, Musical",1979
"Escape from Alcatraz",7.6,"Biography, Crime, Drama",1979
"Watership Down",7.6,"Animation, Adventure, Drama",1978
"Midnight Express",7.6,"Biography, Crime, Drama",1978
"Close Encounters of the Third Kind",7.6,"Drama, Sci-Fi",1977
"Jeremiah Johnson",7.6,"Adventure, Drama, Western",1972
"Giù la testa",7.6,"Drama, War, Western",1971
"Little Big Man",7.6,"Adventure, Comedy, Drama",1970
"Romeo and Juliet",7.6,"Drama, Romance",1968
"Blowup",7.6,"Drama, Mystery, Thriller",1966
"Pierrot le Fou",7.6,"Crime, Drama, Romance",1965
"Le mépris",7.6,"Drama, Romance",1963
"Lolita",7.6,"Crime, Drama, Romance",1962
"Giant",7.6,"Drama, Western",1956
"Gojira",7.6,"Drama, Horror, Sci-Fi",1954
"Shane",7.6,"Drama, Western",1953
"From Here to Eternity",7.6,"Drama, Romance, War",1953
"The Lady from Shanghai",7.6,"Crime, Drama, Film-Noir",1947
"Lifeboat",7.6,"Drama, War",1944
"BlacKkKlansman",7.5,"Biography, Crime, Drama",2018
"Beoning",7.5,"Drama, Mystery",2018
"Den skyldige",7.5,"Crime, Drama, Thriller",2018
"A Quiet Place",7.5,"Drama, Horror, Sci-Fi",2018
"Phantom Thread",7.5,"Drama, Romance",2017
"Uncut Gems",7.5,"Crime, Drama, Thriller",2019
"I, Tonya",7.5,"Biography, Comedy, Drama",2017
"The Big Sick",7.5,"Comedy, Drama, Romance",2017
"The Favourite",7.5,"Biography, Comedy, Drama",2018
"Nocturnal Animals",7.5,"Drama, Thriller",2016
"Miss Sloane",7.5,"Drama, Thriller",2016
"Saul fia",7.5,"Drama, War",2015
"Richard Jewell",7.5,"Biography, Crime, Drama",2019
"A Monster Calls",7.5,"Adventure, Drama, Family",2016
"Still Alice",7.5,"Drama",2014
"Trumbo",7.5,"Biography, Drama",2015
"Koto no ha no niwa",7.5,"Animation, Drama, Romance",2013
"Brooklyn",7.5,"Drama, Romance",2015
"No se aceptan devoluciones",7.5,"Comedy, Drama",2013
"Frances Ha",7.5,"Comedy, Drama, Romance",2012
"Fruitvale Station",7.5,"Biography, Crime, Drama",2013
"Saving Mr. Banks",7.5,"Biography, Comedy, Drama",2013
"De rouille et d'os",7.5,"Drama, Romance",2012
"Inside Llewyn Davis",7.5,"Comedy, Drama, Music",2013
"Samâ uôzu",7.5,"Animation, Action, Adventure",2009
"J'ai tué ma mère",7.5,"Drama, Romance",2009
"Yip Man 2",7.5,"Action, Biography, Drama",2010
"En kongelig affære",7.5,"Biography, Drama, History",2012
"L'instinct de mort",7.5,"Action, Biography, Crime",2008
"We Need to Talk About Kevin",7.5,"Drama, Mystery, Thriller",2011
"The Damned United",7.5,"Biography, Drama, Sport",2009
"Biutiful",7.5,"Drama, Romance",2010
"Lone Survivor",7.5,"Action, Biography, Drama",2013
"Entre les murs",7.5,"Drama",2008
"Hugo",7.5,"Drama, Family, Fantasy",2011
"Source Code",7.5,"Action, Drama, Mystery",2011
"The Town",7.5,"Crime, Drama, Thriller",2010
"Se, jie",7.5,"Drama, History, Romance",2007
"L'illusionniste",7.5,"Animation, Drama, Family",2010
"United 93",7.5,"Drama, History, Thriller",2006
"Freedom Writers",7.5,"Biography, Crime, Drama",2007
"The Wind that Shakes the Barley",7.5,"Drama, War",2006
"42",7.5,"Biography, Drama, Sport",2013
"The Painted Veil",7.5,"Drama, Romance",2006
"The Assassination of Jesse James by the Coward Robert Ford",7.5,"Biography, Crime, Drama",2007
"August Rush",7.5,"Drama, Music",2007
"Stranger Than Fiction",7.5,"Comedy, Drama, Fantasy",2006
"L'ennemi public n°1",7.5,"Action, Biography, Crime",2008
"Die fetten Jahre sind vorbei",7.5,"Drama, Romance",2004
"Munich",7.5,"Action, Drama, History",2005
"Little Children",7.5,"Comedy, Drama, Romance",2006
"Perfume: The Story of a Murderer",7.5,"Crime, Drama",2006
"Shi mian mai fu",7.5,"Action, Adventure, Drama",2004
"Hooligans",7.5,"Crime, Drama, Sport",2005
"Sideways",7.5,"Comedy, Drama, Romance",2004
"Collateral",7.5,"Crime, Drama, Thriller",2004
"Zatôichi",7.5,"Action, Comedy, Crime",2003
"Ne le dis à personne",7.5,"Crime, Drama, Mystery",2006
"Miracle",7.5,"Biography, Drama, History",2004
"Inosensu: Innocence",7.5,"Animation, Drama, Sci-Fi",2004
"The Aviator",7.5,"Biography, Drama",2004
"Secondhand Lions",7.5,"Comedy, Drama, Family",2003
"House of Sand and Fog",7.5,"Crime, Drama",2003
"Whale Rider",7.5,"Drama, Family",2002
"The Hours",7.5,"Drama, Romance",2002
"Life as a House",7.5,"Drama",2001
"La pianiste",7.5,"Drama",2001
"The Man Who Wasn't There",7.5,"Crime, Drama",2001
"Gangs of New York",7.5,"Crime, Drama",2002
"Malèna",7.5,"Comedy, Drama, Romance",2000
"You Can Count on Me",7.5,"Drama",2000
"Boys Don't Cry",7.5,"Biography, Crime, Drama",1999
"Ghost Dog: The Way of the Samurai",7.5,"Action, Crime, Drama",1999
"Fucking Åmål",7.5,"Comedy, Drama, Romance",1998
"High Fidelity",7.5,"Comedy, Drama, Music",2000
"SLC Punk!",7.5,"Comedy, Drama, Music",1998
"Pleasantville",7.5,"Comedy, Drama, Fantasy",1998
"A Simple Plan",7.5,"Crime, Drama, Thriller",1998
"The Sweet Hereafter",7.5,"Drama",1997
"Les Misérables",7.5,"Crime, Drama, History",1998
"Jackie Brown",7.5,"Crime, Drama, Thriller",1997
"The Devil's Advocate",7.5,"Drama, Mystery, Thriller",1997
"Buffalo '66",7.5,"Comedy, Drama, Romance",1998
"A Time to Kill",7.5,"Crime, Drama, Thriller",1996
"Leaving Las Vegas",7.5,"Drama, Romance",1995
"Dead Man Walking",7.5,"Crime, Drama",1995
"Quiz Show",7.5,"Biography, Drama, History",1994
"Stalingrad",7.5,"Drama, War",1993
"Rudy",7.5,"Biography, Drama, Sport",1993
"Menace II Society",7.5,"Crime, Drama, Thriller",1993
"The Player",7.5,"Comedy, Crime, Drama",1992
"Of Mice and Men",7.5,"Drama, Western",1992
"Husbands and Wives",7.5,"Comedy, Drama, Romance",1992
"C'est arrivé près de chez vous",7.5,"Comedy, Crime, Drama",1992
"Thelma & Louise",7.5,"Adventure, Crime, Drama",1991
"The Fisher King",7.5,"Comedy, Drama, Fantasy",1991
"Henry V",7.5,"Action, Biography, Drama",1989
"Field of Dreams",7.5,"Drama, Family, Fantasy",1989
"Hoosiers",7.5,"Drama, Sport",1986
"Stranger than Paradise",7.5,"Comedy, Drama",1984
"The Natural",7.5,"Drama, Sport",1984
"Nosferatu: Phantom der Nacht",7.5,"Drama, Horror",1979
"Picnic at Hanging Rock",7.5,"Drama, Mystery",1975
"High Plains Drifter",7.5,"Drama, Mystery, Western",1973
"Straw Dogs",7.5,"Crime, Drama, Thriller",1971
"Tora! Tora! Tora!",7.5,"Action, Drama, History",1970
"MASH",7.5,"Comedy, Drama, War",1970
"Five Easy Pieces",7.5,"Drama",1970
"West Side Story",7.5,"Crime, Drama, Musical",1961
"The Guns of Navarone",7.5,"Action, Adventure, Drama",1961
"An Affair to Remember",7.5,"Drama, Musical, Romance",1957
"The Man Who Knew Too Much",7.5,"Drama, Thriller",1956
"Eighth Grade",7.4,"Comedy, Drama",2018
"Durante la tormenta",7.4,"Drama, Mystery, Romance",2018
"Downton Abbey",7.4,"Drama, Romance",2019
"Mid90s",7.4,"Comedy, Drama",2018
"Doctor Sleep",7.4,"Drama, Fantasy, Horror",2019
"The Hate U Give",7.4,"Crime, Drama",2018
"Paterson",7.4,"Comedy, Drama, Romance",2016
"Lady Bird",7.4,"Comedy, Drama",2017
"Good Time",7.4,"Crime, Drama, Thriller",2017
"Patriots Day",7.4,"Action, Crime, Drama",2016
"Darkest Hour",7.4,"Biography, Drama, Family",2017
"Molly's Game",7.4,"Biography, Crime, Drama",2017
"Toni Erdmann",7.4,"Comedy, Drama",2016
"The Disaster Artist",7.4,"Biography, Comedy, Drama",2017
"War for the Planet of the Apes",7.4,"Action, Adventure, Drama",2017
"Sully",7.4,"Biography, Drama",2016
"The Jungle Book",7.4,"Adventure, Drama, Family",2016
"I Origins",7.4,"Drama, Romance, Sci-Fi",2014
"Ida",7.4,"Drama",2013
"Me Before You",7.4,"Drama, Romance",2016
"The Good Lie",7.4,"Biography, Drama",2014
"Starred Up",7.4,"Crime, Drama",2013
"Mudbound",7.4,"Drama, War",2017
"Calvary",7.4,"Comedy, Drama",2014
"McFarland, USA",7.4,"Biography, Drama, Sport",2015
"Dans la maison",7.4,"Drama, Mystery, Thriller",2012
"Mud",7.4,"Drama",2012
"What Maisie Knew",7.4,"Drama",2012
"The Judge",7.4,"Crime, Drama",2014
"Le gamin au vélo",7.4,"Drama",2011
"Southpaw",7.4,"Drama, Sport",2015
"Kokuriko-zaka kara",7.4,"Animation, Drama, Family",2011
"Zero Dark Thirty",7.4,"Drama, History, Thriller",2012
"La cara oculta",7.4,"Drama, Mystery, Thriller",2011
"The Way Way Back",7.4,"Comedy, Drama",2013
"Take Shelter",7.4,"Drama, Horror, Thriller",2011
"Av Mevsimi",7.4,"Crime, Drama, Mystery",2010
"Crazy, Stupid, Love.",7.4,"Comedy, Drama, Romance",2011
"The Next Three Days",7.4,"Action, Crime, Drama",2010
"Cloud Atlas",7.4,"Action, Drama, Mystery",2012
"The Guernsey Literary and Potato Peel Pie Society",7.4,"Drama, Romance, War",2018
"Looper",7.4,"Action, Adventure, Crime",2012
"Law Abiding Citizen",7.4,"Action, Crime, Drama",2009
"City Island",7.4,"Comedy, Drama",2009
"The Boat That Rocked",7.4,"Comedy, Drama, Music",2009
"Blue Valentine",7.4,"Drama, Romance",2010
"Felon",7.4,"Crime, Drama",2008
"Eddie the Eagle",7.4,"Biography, Comedy, Drama",2015
"My Sister's Keeper",7.4,"Drama, Family",2009
"Love & Mercy",7.4,"Biography, Drama, Music",2014
"Hokkabaz",7.4,"Comedy, Drama",2006
"The Bucket List",7.4,"Comedy, Drama",2007
"Der Baader Meinhof Komplex",7.4,"Action, Biography, Crime",2008
"Reign Over Me",7.4,"Drama",2007
"Organize Isler",7.4,"Comedy, Drama",2005
"Juno",7.4,"Comedy, Drama",2007
"Notes on a Scandal",7.4,"Crime, Drama, Romance",2006
"El orfanato",7.4,"Drama, Horror, Mystery",2007
"Good Night, and Good Luck.",7.4,"Biography, Drama, History",2005
"Chi bi",7.4,"Action, Adventure, Drama",2008
"The Proposition",7.4,"Crime, Drama, Western",2005
"The Three Burials of Melquiades Estrada",7.4,"Adventure, Crime, Drama",2005
"Transamerica",7.4,"Adventure, Comedy, Drama",2005
"Running Scared",7.4,"Action, Crime, Drama",2006
"Everything Is Illuminated",7.4,"Comedy, Drama",2005
"A History of Violence",7.4,"Drama, Thriller",2005
"Memoirs of a Geisha",7.4,"Drama, Romance",2005
"Maria Full of Grace",7.4,"Crime, Drama",2004
"The Greatest Game Ever Played",7.4,"Biography, Drama, Sport",2005
"The Constant Gardener",7.4,"Drama, Mystery, Romance",2005
"The Terminal",7.4,"Comedy, Drama, Romance",2004
"Garden State",7.4,"Comedy, Drama, Romance",2004
"Open Range",7.4,"Action, Drama, Romance",2003
"Master and Commander: The Far Side of the World",7.4,"Action, Adventure, Drama",2003
"American Splendor",7.4,"Biography, Comedy, Drama",2003
"Irréversible",7.4,"Crime, Drama, Mystery",2002
"A Walk to Remember",7.4,"Drama, Romance",2002
"La mala educación",7.4,"Crime, Drama",2004
"K-PAX",7.4,"Drama, Mystery, Sci-Fi",2001
"El espinazo del diablo",7.4,"Drama, Horror",2001
"Rabbit-Proof Fence",7.4,"Adventure, Biography, Drama",2002
"Kabhi Khushi Kabhie Gham...",7.4,"Drama, Musical, Romance",2001
"In the Bedroom",7.4,"Crime, Drama",2001
"Equilibrium",7.4,"Action, Drama, Sci-Fi",2002
"2046",7.4,"Drama, Romance, Sci-Fi",2004
"Pi",7.4,"Drama, Horror, Mystery",1998
"The Talented Mr. Ripley",7.4,"Crime, Drama, Thriller",1999
"Elizabeth",7.4,"Biography, Drama, History",1998
"Man on the Moon",7.4,"Biography, Comedy, Drama",1999
"The Cider House Rules",7.4,"Drama, Romance",1999
"Gods and Monsters",7.4,"Biography, Drama",1998
"Frida",7.4,"Biography, Drama, Romance",2002
"Eyes Wide Shut",7.4,"Drama, Mystery, Thriller",1999
"The Ice Storm",7.4,"Drama",1997
"Contact",7.4,"Drama, Mystery, Sci-Fi",1997
"Carne trémula",7.4,"Drama",1997
"Lone Star",7.4,"Drama, Mystery",1996
"The English Patient",7.4,"Drama, Romance, War",1996
"Welcome to the Dollhouse",7.4,"Comedy, Drama",1995
"Smoke",7.4,"Comedy, Drama",1995
"Dolores Claiborne",7.4,"Crime, Drama, Mystery",1995
"Searching for Bobby Fischer",7.4,"Biography, Drama",1993
"Howards End",7.4,"Drama, Romance",1992
"Driving Miss Daisy",7.4,"Drama",1989
"The Land Before Time",7.4,"Animation, Adventure, Drama",1988
"Wall Street",7.4,"Crime, Drama",1987
"The Mission",7.4,"Adventure, Drama, History",1986
"Witness",7.4,"Crime, Drama, Romance",1985
"The NeverEnding Story",7.4,"Adventure, Drama, Family",1984
"Terms of Endearment",7.4,"Comedy, Drama",1983
"Tootsie",7.4,"Comedy, Drama, Romance",1982
